game_id	game_date	away_team_id	away_team_name	away_team_minutes	away_team_fgm	away_team_fga	away_team_three_fgm	away_team_three_fga	away_team_ft	away_team_fta	away_team_pts	away_team_offreb	away_team_defreb	away_team_totreb	away_team_ast	away_team_to	away_team_stl	away_team_blk	away_team_fouls	home_team_id	home_team_name	home_team_minutes	home_team_fgm	home_team_fga	home_team_three_fgm	home_team_three_fga	home_team_ft	home_team_fta	home_team_pts	home_team_offreb	home_team_defreb	home_team_totreb	home_team_ast	home_team_to	home_team_stl	home_team_blk	home_team_fouls	neutral_site
3248089	3/21/14	463	Nebraska	35288:00:00	23	54	4	21	10	16	60	5	20	25	7	11	9	7	31	51	Baylor	35288:00:00	17	42	2	13	38	48	74	9	28	37	9	12	7	2	16	1
3248062	3/21/14	521	Oklahoma St.	35288:00:00	26	65	3	15	22	37	77	17	23	40	13	12	10	2	33	260	Gonzaga	35288:00:00	25	50	9	18	26	41	85	7	30	37	13	15	5	1	28	1
3248043	3/21/14	406	Mercer	35288:00:00	25	45	5	13	23	28	78	3	24	27	16	8	3		15	193	Duke	35288:00:00	22	62	15	37	12	13	71	16	19	35	15	12	6	1	22	1
3248024	3/21/14	694	Tennessee	35288:00:00	30	56	2	14	24	31	86	10	27	37	16	12	8	3	13	400	Massachusetts	35288:00:00	28	66	3	11	8	11	67	14	19	33	12	13	8	1	21	1
3249359	3/22/14	275	Harvard	35288:00:00	22	53	6	17	23	30	73	8	24	32	8	11	4	3	17	416	Michigan St.	35288:00:00	28	57	7	21	17	22	80	10	24	34	17	11	9	1	20	1
3249392	3/22/14	703	Texas	35288:00:00	23	62	4	11	15	16	65	21	20	41	14	9	3	3	16	418	Michigan	35288:00:00	24	54	14	28	17	21	79	11	19	30	16	4	5	2	12	1
3250704	3/22/14	493	North Dakota St.	35288:00:00	15	47	2	11	12	17	44	7	20	27	5	6	1	2	17	626	San Diego St.	35288:00:00	19	44	7	16	18	24	63	8	30	38	8	6	4	2	16	1
3248966	3/22/14	609	Saint Louis	35288:00:00	21	53		15	9	16	51	9	21	30	10	18	9		19	367	Louisville	35288:00:00	22	49	6	17	16	24	66	10	27	37	14	19	9	5	18	1
3248820	3/22/14	545	Pittsburgh	35288:00:00	19	51	4	17	3	6	45	10	21	31	14	11	4	2	12	235	Florida	35288:00:00	25	58	5	20	6	9	61	14	24	38	9	6	10	5	7	1
3249386	3/22/14	164	UConn	35288:00:00	23	52	9	20	22	28	77	7	29	36	10	11	11	2	17	739	Villanova	35288:00:00	18	51	11	31	18	24	65	6	24	30	10	16	6	2	24	1
3249180	3/22/14	175	Dayton	35288:00:00	19	46	7	16	10	18	55	11	24	35	12	14	7	4	16	688	Syracuse	35288:00:00	21	54		10	11	14	53	11	20	31	4	9	6	7	16	1
