game_id	game_date	away_team_id	away_team_name	away_team_minutes	away_team_fgm	away_team_fga	away_team_three_fgm	away_team_three_fga	away_team_ft	away_team_fta	away_team_pts	away_team_offreb	away_team_defreb	away_team_totreb	away_team_ast	away_team_to	away_team_stl	away_team_blk	away_team_fouls	home_team_id	home_team_name	home_team_minutes	home_team_fgm	home_team_fga	home_team_three_fgm	home_team_three_fga	home_team_ft	home_team_fta	home_team_pts	home_team_offreb	home_team_defreb	home_team_totreb	home_team_ast	home_team_to	home_team_stl	home_team_blk	home_team_fouls	neutral_site
1344152	11/9/12	738	Vermont	200:00:00	17	52	3	13	17	24	54	13	26	39	7	15	9	4	17	639	Siena	200:00:00	18	49	6	18	11	24	53	11	25	36	9	17	6	5	23	0
1358036	11/9/12	305	Indiana St.	200:00:00	19	60	5	26	16	26	59	17	16	33	10	15	10	2	27	110	UCLA	200:00:00	27	56	4	16	28	41	86	21	31	52	17	16	5	5	19	0
1359232	11/9/12	0	Rochester College	200:00:00	21	52	5	21	5	8	52	8	14	22	16	14	8	1	19	204	Eastern Mich.	200:00:00	25	51	4	12	12	19	66	15	24	39	12	16	4	6	11	0
1357699	11/9/12	355	Liberty	200:00:00	13	50	4	19	12	18	42	7	23	30	6	18	6	1	17	575	Richmond	200:00:00	29	59	10	28	16	25	84	14	34	48	13	13	10	6	18	0
1347952	11/9/12	416	Michigan St.	200:00:00	24	64	4	17	10	13	62	20	23	43	9	15	9	3	15	164	UConn	200:00:00	25	54	6	13	10	13	66	7	22	29	13	12	11	10	12	1
1359252	11/9/12	316	Jacksonville	200:00:00	23	61	2	14	14	22	62	15	24	39	12	21	11	1	26	257	Georgia	200:00:00	20	49	4	19	24	38	68	13	27	40	13	23	13	5	19	0
1344352	11/9/12	414	Miami (OH)	200:00:00	20	69	7	26	12	19	59	17	20	37	12	11	7	2	22	490	North Carolina St.	200:00:00	35	57	8	19	19	27	97	8	36	44	23	11	6	6	14	0
1380252	11/9/12	432	Mississippi Val.	200:00:00	19	59	5	21	14	24	57	15	28	43	7	23	6	1	27	433	Ole Miss	200:00:00	31	78	6	27	25	39	93	24	30	54	14	11	13	8	20	0
1344314	11/9/12	285	Holy Cross	200:00:00	16	54	8	24	6	11	46	11	19	30	12	12	5	2	16	523	Old Dominion	200:00:00	18	46		13	9	18	45	12	31	43	6	17	3	7	16	0
1344312	11/9/12	96	Fresno St.	200:00:00	21	59	5	19	6	11	53	13	19	32	8	7	6	5	19	703	Texas	200:00:00	18	49	1	13	18	24	55	15	28	43	3	13	2	7	14	0
