game_id	game_date	away_team_id	away_team_name	away_team_minutes	away_team_fgm	away_team_fga	away_team_three_fgm	away_team_three_fga	away_team_ft	away_team_fta	away_team_pts	away_team_offreb	away_team_defreb	away_team_totreb	away_team_ast	away_team_to	away_team_stl	away_team_blk	away_team_fouls	home_team_id	home_team_name	home_team_minutes	home_team_fgm	home_team_fga	home_team_three_fgm	home_team_three_fga	home_team_ft	home_team_fta	home_team_pts	home_team_offreb	home_team_defreb	home_team_totreb	home_team_ast	home_team_to	home_team_stl	home_team_blk	home_team_fouls	neutral_site
167758	11/8/10	572	Rhode Island	200:00:00	24	60	14	32	13	16	75	10	21	31	16	17	7	6	25	545	Pittsburgh	200:00:00	29	64	3	15	22	30	83	18	28	46	19	14	8	6	18	0
167371	11/8/10	1356	Seattle	200:00:00	28	77	3	16	17	22	76	18	16	34	11	27	18	1	31	392	Maryland	200:00:00	35	62	2	8	33	41	105	17	33	50	23	29	9	9	20	0
167858	11/8/10	726	Navy	200:00:00	19	63	4	23	10	18	52	8	22	30	8	16	5	5	24	703	Texas	200:00:00	30	59	4	17	19	34	83	11	39	50	16	15	5	5	17	0
167853	11/8/10	109	UC Irvine	200:00:00	22	63	7	20	14	22	65	11	26	37	12	14	7	1	21	301	Illinois	200:00:00	29	58	8	24	13	23	79	9	30	39	17	14	9	8	22	0
167757	11/10/10	302	Ill.-Chicago	200:00:00	22	58	3	10	7	9	54	9	16	25	9	12	0	3	18	545	Pittsburgh	200:00:00	37	64	11	21	12	20	97	17	28	45	27	11	5	7	13	0
167958	11/10/10	366	Louisiana Tech	200:00:00	21	64	3	14	13	20	58	15	26	41	4	22	6	5	21	703	Texas	200:00:00	34	74	4	16	17	22	89	16	31	47	18	14	12	7	21	0
167712	11/10/10	709	Toledo	200:00:00	16	45	3	12	10	19	45	6	17	23	9	23	6	0	14	301	Illinois	200:00:00	37	64	5	18	5	6	84	10	28	38	21	14	10	7	18	0
167733	11/10/10	1014	Col. of Charleston	200:00:00	25	56	8	20	16	19	74	11	25	36	12	22	8	8	19	392	Maryland	200:00:00	34	66	2	7	5	18	75	15	21	36	17	18	11	3	18	0
169024	11/12/10	101	CSUN	200:00:00	18	62	2	12	12	21	50	18	20	38	6	27	9	2	24	110	UCLA	200:00:00	29	51	5	17	20	32	83	9	30	39	19	22	17	12	21	0
168696	11/12/10	649	South Dakota St.	200:00:00	22	57	10	20	13	17	67	8	30	38	12	11	4	4	19	201	Eastern Ill.	200:00:00	20	54	3	11	12	21	55	10	29	39	10	13	4	6	23	0
168692	11/12/10	7	Alabama St.	200:00:00	24	58	9	25	0	4	57	9	21	30	14	15	5	3	21	169	Creighton	200:00:00	20	49	7	16	24	28	71	11	28	39	10	11	7	1	12	0
168698	11/12/10	440	Montana St.	200:00:00	22	59	12	28	3	9	59	11	19	30	15	12	6	3	21	277	Hawaii	200:00:00	29	59	10	23	9	20	77	16	28	44	14	12	7	3	13	0
168699	11/12/10	80	Brown	200:00:00	25	60	10	34	9	13	69	7	29	36	17	11	4	4	22	236	Fordham	200:00:00	23	68	7	26	12	21	65	20	29	49	13	10	5	2	15	0
169618	11/12/10	1104	Grand Canyon	200:00:00	16	55	6	13	10	14	48	4	22	26	10	7	3	4	15	732	Utah	200:00:00	30	64	7	15	5	8	72	14	38	52	16	8	3	10	17	0
168061	11/12/10	314	Jackson St.	200:00:00	21	50	6	19	14	20	62	10	22	32	14	18	4	1	19	698	TCU	200:00:00	31	54	11	20	13	22	86	3	24	27	24	9	10	2	21	0
168060	11/12/10	317	James Madison	200:00:00	21	43	4	9	15	24	61	7	24	31	11	26	2	1	27	327	Kansas St.	200:00:00	24	55	10	19	17	32	75	13	21	34	14	16	9	6	24	0
171605	11/12/10	566	Randolph	200:00:00	17	54	6	14	25	36	65	7	30	37	9	27	6	2	19	741	VMI	200:00:00	42	86	11	41	11	17	106	18	34	52	23	15	16	6	27	0
