game_id	game_date	away_team_id	away_team_name	away_team_minutes	away_team_fgm	away_team_fga	away_team_three_fgm	away_team_three_fga	away_team_ft	away_team_fta	away_team_pts	away_team_offreb	away_team_defreb	away_team_totreb	away_team_ast	away_team_to	away_team_stl	away_team_blk	away_team_fouls	home_team_id	home_team_name	home_team_minutes	home_team_fgm	home_team_fga	home_team_three_fgm	home_team_three_fga	home_team_ft	home_team_fta	home_team_pts	home_team_offreb	home_team_defreb	home_team_totreb	home_team_ast	home_team_to	home_team_stl	home_team_blk	home_team_fouls	neutral_site
83102	4/10/02	225	Ferrum	200:00:00	21	58	4	15	3	3	49	10	23	33	14	18	10	4	17	791	Winston-Salem	200:00:00	28	60	4	13	2	7	62	12	27	39	14	15	8	3	9	0
36304	11/9/09	17	Alcorn	200:00:00	21	61	7	17	11	20	60	11	24	35	7	13	4	5	16	518	Ohio St.	200:00:00	39	73	14	33	8	12	100	13	34	47	29	6	8	6	19	0
28946	11/9/09	454	Murray St.	200:00:00	26	52	8	21	10	15	70	11	20	31	11	17	7	3	24	107	California	200:00:00	24	52	5	12	22	32	75	13	19	32	15	12	8	1	14	0
26962	11/9/09	14	Albany (NY)	200:00:00	15	55	5	28	8	14	43	12	27	39	10	32	12	4	27	688	Syracuse	200:00:00	29	60	2	17	15	31	75	14	32	46	21	21	21	6	16	0
29666	11/9/09	231	FIU	200:00:00	25	68	8	23	14	17	72	13	16	29	15	20	14	2	18	457	North Carolina	200:00:00	34	61	4	13	16	19	88	12	32	44	23	26	10	8	19	0
28631	11/11/09	579	Robert Morris	200:00:00	22	62	6	23	10	17	60	14	22	36	16	28	15	0	22	688	Syracuse	200:00:00	35	60	13	26	17	25	100	9	28	37	26	23	17	14	15	0
28947	11/11/09	184	Detroit	200:00:00	20	57	4	18	17	27	61	14	18	32	14	15	4	2	21	107	California	200:00:00	29	61	7	17	30	35	95	15	30	45	11	10	5	3	20	0
29602	11/11/09	489	N.C. Central	203:00:00	14	55	4	9	10	18	42	12	12	24	9	21	10	3	18	457	North Carolina	208:00:00	35	59	5	13	14	19	89	13	33	46	29	19	10	9	11	0
36305	11/12/09	317	James Madison	200:00:00	16	52	4	22	8	12	44	7	27	34	6	16	3	1	14	518	Ohio St.	200:00:00	30	66	4	17	8	12	72	12	31	43	13	9	11	4	14	0
33383	11/12/09	254	Georgia St.	200:00:00	22	59	3	16	6	12	53	14	23	37	13	12	5	1	23	490	North Carolina St.	200:00:00	20	49	3	16	26	35	69	12	27	39	12	9	8	4	17	0
29762	11/13/09	0	Okla. Sci. & Arts	200:00:00	19	61	5	25	7	9	50	13	23	36	10	26	3	2	18	655	Southeastern La.	200:00:00	37	67	10	20	15	22	99	10	30	40	25	12	14	8	13	0
29101	11/13/09	674	Stanford	200:00:00	21	56	5	17	17	26	64	9	24	33	10	12	7	1	19	627	San Diego	200:00:00	30	57	3	14	14	20	77	7	33	40	10	14	6	6	20	0
29100	11/13/09	81	Bryant	200:00:00	20	59	6	18	7	9	53	7	22	29	11	21	1	2	19	556	Providence	200:00:00	36	73	10	32	14	24	96	20	32	52	19	9	13	12	13	0
30628	11/13/09	414	Miami (OH)	200:00:00	25	52	6	16	15	22	71	14	22	36	15	20	6	5	20	711	Towson	200:00:00	30	57	5	14	17	25	82	9	16	25	19	11	10	7	18	0
30590	11/13/09	13302	Lees-McRae	200:00:00	19	61	2	12	9	17	49	15	21	36	8	19	4	2	16	244	Furman	200:00:00	28	60	13	26	19	22	88	10	32	42	20	14	9	7	18	0
33522	11/13/09	628	San Fran. St.	200:00:00	23	60	7	23	6	8	59	12	21	33	15	13	6	4	30	96	Fresno St.	200:00:00	20	44	2	12	23	37	65	12	25	37	14	16	8	6	12	0
29742	11/13/09	498	La.-Monroe	200:00:00	24	60	6	16	8	13	62	11	22	33	7	19	8	2	18	365	LSU	200:00:00	31	67	5	21	15	20	82	16	27	43	19	13	11	4	16	0
29127	11/13/09	9081	Concordia-St. Paul	200:00:00	29	56	6	13	9	18	73	8	23	31	10	14	3	0	21	797	Milwaukee	200:00:00	33	71	3	24	20	27	89	18	26	44	13	7	8	3	17	0
29126	11/13/09	363	Longwood	200:00:00	29	61	8	22	6	10	72	3	18	21	12	11	9	1	19	746	Virginia	200:00:00	30	50	6	14	19	24	85	5	31	36	14	16	6	2	14	0
29125	11/13/09	1346	St. Mary's (TX)	200:00:00	21	46	3	7	2	2	47	3	24	27	12	18	3	0	23	719	Tulsa	200:00:00	25	54	5	14	17	30	72	14	22	36	9	10	13	3	8	0
29122	11/13/09	80	Brown	200:00:00	28	57	9	24	3	6	68	7	25	32	18	12	8	6	14	599	St. Francis Brooklyn	200:00:00	27	66	3	12	7	15	64	18	25	43	14	13	9	4	14	0
29128	11/13/09	1124	Hendrix	200:00:00	16	56	2	14	6	16	40	12	31	43	5	22	4	6	17	1004	Central Ark.	200:00:00	27	69	5	18	9	15	68	14	33	47	14	15	13	5	21	0
31211	11/13/09	361	LIU Brooklyn	200:00:00	23	60	6	19	18	21	70	11	21	32	11	11	6	3	15	603	St. John's (NY)	200:00:00	32	65	10	28	9	18	83	16	27	43	18	12	8	8	19	0
29003	11/13/09	294	Idaho St.	200:00:00	25	60	2	7	16	19	68	13	16	29	5	14	9	3	15	311	Iowa St.	200:00:00	35	64	7	15	11	15	88	16	24	40	23	17	7	5	14	0
28655	11/13/09	748	Wagner	200:00:00	25	61	14	35	8	9	72	9	23	32	12	14	2	4	21	342	Lafayette	200:00:00	25	65	5	18	26	31	81	19	28	47	9	8	10	4	13	0
28653	11/13/09	651	South Fla.	200:00:00	23	47	6	17	15	21	67	8	23	31	13	13	5	3	21	663	SMU	200:00:00	23	53	4	14	11	17	61	11	20	31	7	12	6	2	21	0
32244	11/13/09	341	La Verne	200:00:00	20	65	6	22	8	11	54	17	24	41	11	18	2	0	23	109	UC Irvine	200:00:00	27	57	3	10	25	33	82	11	29	40	12	13	9	6	19	0
30631	11/13/09	26172	A&M-Corpus; Chris	200:00:00	25	54	4	19	13	21	67	10	25	35	11	15	12	2	24	528	Oregon St.	200:00:00	13	41	4	15	13	28	43	11	23	34	6	25	14	1	22	1
36344	11/13/09	683	Stony Brook	200:00:00	25	53	4	14	21	27	75	9	30	39	7	15	7	2	24	393	UMES	200:00:00	18	51	5	21	16	34	57	13	22	35	11	14	8	3	23	0
33977	11/13/09	335	Kenyon	200:00:00	15	48	8	24	7	13	45	6	28	34	5	20	4	1	11	141	Citadel	200:00:00	24	62	3	20	13	14	64	10	31	41	6	9	10	1	10	0
33978	11/13/09	0	Arizona Christian	200:00:00	23	63	6	23	9	11	61	6	18	24	15	21	6	1	14	501	Northern Ariz.	200:00:00	44	75	14	31	11	16	113	16	34	50	33	13	11	7	15	0
47042	11/13/09	692	Tennessee Tech	200:00:00	15	53	5	15	15	18	50	15	20	35	12	27	7	0	21	428	Minnesota	200:00:00	34	63	9	25	10	20	87	15	24	39	25	16	15	15	19	0
43745	11/13/09	172	Dartmouth	200:00:00	22	57	1	10	13	19	58	10	12	22	7	17	7	1	26	67	Boston College	200:00:00	30	50	6	11	23	32	89	12	26	38	19	19	5	8	19	0
43744	11/13/09	2741	Howard Payne	194:00:00	21	46	5	11	20	33	67	8	26	34	13	19	5	0	24	670	Texas St.	200:00:00	35	72	12	30	20	36	102	21	27	48	21	9	12	4	24	0
34002	11/13/09	0	UVa-Wise	200:00:00	22	68	9	25	7	12	60	13	21	34	14	13	10	4	19	196	East Carolina	200:00:00	31	63	4	10	11	16	77	16	36	52	17	19	9	6	14	0
28632	11/13/09	446	Morgan St.	200:00:00	26	68	3	16	14	20	69	19	20	39	13	11	11	6	19	14	Albany (NY)	200:00:00	24	53	6	15	11	16	65	12	28	40	13	20	4	6	19	0
28633	11/13/09	817	Youngstown St.	200:00:00	21	64	1	13	14	22	57	13	18	31	13	10	7	1	23	812	Xavier	200:00:00	23	45	7	17	30	37	83	7	32	39	13	16	4	5	22	0
28634	11/13/09	32	UALR	200:00:00	21	50	4	9	18	31	64	11	28	39	11	22	4	2	20	433	Ole Miss	200:00:00	35	72	9	28	13	21	92	13	25	38	19	5	14	5	23	0
28635	11/13/09	28755	FGCU	200:00:00	21	57	4	20	12	25	58	10	24	34	12	17	8	0	29	416	Michigan St.	200:00:00	33	71	8	26	23	37	97	22	32	54	21	13	7	3	21	0
28636	11/13/09	125	Centenary (LA)	200:00:00	18	53	7	26	19	22	62	6	20	26	15	17	7	1	24	387	Marquette	200:00:00	32	63	3	16	18	26	85	14	29	43	20	14	9	5	23	0
28637	11/13/09	460	UNCW	200:00:00	23	58	3	16	19	25	68	15	16	31	14	15	5	5	30	27	Appalachian St.	200:00:00	22	44	2	6	33	42	79	9	24	33	11	15	9	7	24	0
32957	11/13/09	540	Penn	200:00:00	18	48	5	23	14	22	55	8	23	31	12	13	2	0	23	539	Penn St.	200:00:00	26	54	9	27	9	17	70	8	24	32	11	10	3	1	23	0
29044	11/13/09	101	CSUN	200:00:00	19	49	3	14	23	43	64	13	29	42	9	25	5	2	25	559	Purdue	200:00:00	30	66	9	24	20	30	89	11	27	38	24	14	8	6	31	0
29045	11/13/09	726	Navy	200:00:00	24	74	9	33	8	16	65	17	28	45	13	15	9	3	27	563	Radford	200:00:00	28	59	2	13	18	33	76	14	36	50	12	18	7	4	16	0
29043	11/13/09	996	Cameron	200:00:00	24	67	10	32	4	10	62	12	21	33	10	11	8	2	24	497	North Texas	200:00:00	24	57	8	22	24	33	80	17	33	50	13	15	2	2	14	0
36710	11/13/09	485	Norfolk St.	200:00:00	20	60	7	17	11	15	58	15	20	35	8	17	5	1	28	51	Baylor	200:00:00	31	57	6	12	18	33	86	16	27	43	18	12	8	8	16	0
30680	11/13/09	0	Mid-Amer. Christian	200:00:00	26	59	10	21	7	11	69	11	20	31	16	20	7	4	21	698	TCU	200:00:00	26	63	7	30	15	27	74	21	24	45	14	15	10	6	16	0
30681	11/13/09	2759	Western St.	200:00:00	20	49	4	17	10	17	54	7	22	29	7	10	5	1	25	721	Air Force	200:00:00	21	52	5	15	18	32	65	17	26	43	11	10	4	3	15	0
28951	11/13/09	400	Massachusetts	200:00:00	23	69	12	38	9	15	67	16	22	38	13	12	7	3	23	128	UCF	200:00:00	30	55	7	12	17	29	84	11	33	44	20	16	6	2	16	0
28950	11/13/09	406	Mercer	200:00:00	30	58	8	22	21	29	89	10	21	31	9	14	6	3	22	83	Bucknell	200:00:00	27	58	11	18	15	22	80	9	23	32	14	16	2	0	25	1
28952	11/13/09	1014	Col. of Charleston	200:00:00	24	58	6	21	5	7	59	7	23	30	8	15	5	3	18	149	Coastal Caro.	200:00:00	28	67	1	6	13	24	70	22	27	49	10	13	9	3	12	0
28955	11/13/09	459	UNC Greensboro	200:00:00	24	60	4	12	10	18	62	13	13	26	12	14	5	1	20	193	Duke	200:00:00	37	62	7	18	15	20	96	15	29	44	16	13	8	8	18	0
28954	11/13/09	504	UNI	200:00:00	21	44	7	17	22	33	71	10	24	34	6	13	4	2	19	183	Denver	200:00:00	23	46	11	22	8	13	65	4	20	24	15	10	5	3	26	0
28956	11/13/09	230	Florida Tech	200:00:00	18	56	2	14	25	37	63	12	30	42	8	19	3	1	23	229	Fla. Atlantic	200:00:00	32	73	6	16	16	21	86	15	33	48	18	17	9	7	30	0
28959	11/13/09	275	Harvard	200:00:00	27	52	8	19	25	35	87	8	26	34	20	10	4	4	19	285	Holy Cross	200:00:00	29	63	5	19	14	19	77	10	24	34	19	10	5	3	24	0
28958	11/13/09	474	New Orleans	200:00:00	21	55	4	15	13	16	59	6	21	27	10	10	7	2	25	257	Georgia	200:00:00	22	49	4	16	19	28	67	12	29	41	10	17	5	6	17	0
32961	11/13/09	6	Alabama A&M;	200:00:00	20	55	2	11	8	25	50	15	21	36	6	24	9	3	24	648	South Carolina	200:00:00	29	64	7	24	23	32	88	16	27	43	12	16	9	9	18	0
29002	11/13/09	68	Boston U.	200:00:00	21	55	12	28	19	28	73	13	28	41	11	22	4	2	27	310	Iona	200:00:00	26	56	12	24	18	35	82	12	25	37	16	15	10	6	24	0
29004	11/13/09	371	Loyola Chicago	200:00:00	16	65	8	23	14	23	54	25	26	51	12	25	3	2	37	327	Kansas St.	200:00:00	30	60	5	18	27	39	92	13	28	41	22	13	10	8	24	0
29007	11/13/09	314	Jackson St.	200:00:00	21	57	4	12	7	13	53	14	19	33	11	20	4	4	30	404	Memphis	200:00:00	22	51	8	24	30	48	82	15	28	43	14	14	11	7	12	0
29008	11/13/09	231	FIU	200:00:00	25	56	2	18	18	25	70	11	18	29	9	21	14	1	18	439	Monmouth	200:00:00	38	60	8	15	15	22	99	8	23	31	31	16	9	4	18	0
29009	11/13/09	494	North Dakota	200:00:00	14	43	6	18	3	8	37	7	22	29	6	18	6	0	16	441	Montana	200:00:00	21	48	11	24	8	13	61	7	26	33	11	12	8	3	15	0
36482	11/13/09	2678	Ark.-Pine Bluff	200:00:00	29	61	3	15	11	18	72	14	19	33	10	22	7	1	28	157	Colorado	200:00:00	24	43	6	15	34	40	88	3	22	25	15	20	9	3	20	0
30504	11/13/09	483	Nicholls St.	200:00:00	24	61	7	27	7	14	62	13	21	34	16	18	6	1	24	194	Duquesne	200:00:00	32	58	2	12	19	27	85	12	27	39	19	16	7	2	12	0
