game_id	game_date	away_team_id	away_team_name	away_team_minutes	away_team_fgm	away_team_fga	away_team_three_fgm	away_team_three_fga	away_team_ft	away_team_fta	away_team_pts	away_team_offreb	away_team_defreb	away_team_totreb	away_team_ast	away_team_to	away_team_stl	away_team_blk	away_team_fouls	home_team_id	home_team_name	home_team_minutes	home_team_fgm	home_team_fga	home_team_three_fgm	home_team_three_fga	home_team_ft	home_team_fta	home_team_pts	home_team_offreb	home_team_defreb	home_team_totreb	home_team_ast	home_team_to	home_team_stl	home_team_blk	home_team_fouls	neutral_site
3822469	3/20/15	175	Dayton	35288:00:00	18	42	8	23	22	30	66	3	29	32	9	12	8	4	14	556	Providence	35288:00:00	20	59	10	26	3	7	53	13	26	39	9	16	4	1	21	1
3822649	3/20/15	579	Robert Morris	35288:00:00	24	66	6	19	2	4	56	12	16	28	13	8	6	1	17	193	Duke	35288:00:00	34	54	10	21	7	14	85	9	31	40	28	11	7	3	8	1
3822427	3/20/15	14927	Belmont	35288:00:00	27	57	8	25	5	6	67	6	23	29	12	12	4	2	22	746	Virginia	35288:00:00	26	57	6	17	21	25	79	11	24	35	11	7	5	3	10	1
3822600	3/20/15	521	Oklahoma St.	35288:00:00	27	60	10	29	9	13	73	9	22	31	11	12	8		17	529	Oregon	35288:00:00	29	53	7	19	14	18	79	3	25	28	11	12	9	6	12	1
3823465	3/21/15	254	Georgia St.	35288:00:00	26	46	6	14	9	13	67	4	8	12	17	8	8	2	22	812	Xavier	35288:00:00	23	34	7	13	22	25	75	5	18	23	13	14	3	2	17	1
3823681	3/21/15	87	Butler	35313:00:00	21	63	4	13	18	21	64	13	23	36	8	7	8	5	15	513	Notre Dame	35313:00:00	22	51	6	20	17	22	67	9	31	40	9	13	4	8	16	1
3823543	3/21/15	140	Cincinnati	35288:00:00	20	63	2	14	9	14	51	21	24	45	5	14	4	6	22	334	Kentucky	35288:00:00	20	54	4	15	20	28	64	12	26	38	10	7	7	9	15	1
3825111	3/21/15	490	North Carolina St.	35288:00:00	24	53	3	11	20	27	71	13	32	45	11	10	2	4	21	739	Villanova	35288:00:00	19	61	9	28	21	23	68	12	20	32	7	5	5	3	22	1
3823673	3/21/15	9	UAB	35288:00:00	29	66	12	26	5	10	75	12	14	26	17	8	5	3	21	110	UCLA	35288:00:00	35	58	5	9	17	25	92	15	26	41	17	13	4	4	16	1
3823698	3/21/15	31	Arkansas	35288:00:00	24	65	8	25	22	27	78	20	19	39	17	21	9	3	23	457	North Carolina	35288:00:00	27	60	4	10	29	37	87	17	25	42	14	16	13	3	25	1
3823386	3/21/15	518	Ohio St.	35288:00:00	20	52	5	17	13	15	58	7	19	26	9	12	4	3	17	29	Arizona	35288:00:00	23	63	7	19	20	24	73	18	25	43	14	8	9	4	13	1
3823739	3/21/15	732	Utah	35288:00:00	22	38	8	14	23	32	75	4	21	25	12	9	3	3	14	251	Georgetown	35288:00:00	24	55	9	25	7	9	64	10	17	27	9	9	6	1	24	1
3824821	3/22/15	768	West Virginia	35288:00:00	24	60	7	19	14	19	69	14	18	32	11	10	15	1	20	392	Maryland	35288:00:00	21	44	8	19	9	13	59	8	24	32	7	23	4	7	19	1
3824616	3/22/15	175	Dayton	35288:00:00	22	51	11	21	11	13	66	4	19	23	12	13	8	2	20	522	Oklahoma	35288:00:00	22	49	9	18	19	24	72	10	25	35	13	15	9	3	15	1
3824399	3/22/15	626	San Diego St.	35288:00:00	19	58	2	13	9	11	49	13	20	33	5	11	6	5	8	193	Duke	35288:00:00	30	55	6	14	2	2	68	5	28	33	16	9	7	6	12	1
3824780	3/22/15	312	Iowa	35288:00:00	28	60	5	15	7	10	68	7	15	22	10	11	4	3	17	260	Gonzaga	35288:00:00	32	52	10	16	13	21	87	7	27	34	20	11	4	2	11	1
3825894	3/22/15	504	UNI	35288:00:00	18	46	6	19	11	13	53	8	17	25	9	10	2	1	20	367	Louisville	35288:00:00	22	48	5	11	17	21	66	10	20	30	11	7	2	5	16	1
3824666	3/22/15	782	Wichita St.	35288:00:00	25	51	10	20	18	24	78	5	27	32	13	12	10	3	20	328	Kansas	35288:00:00	20	57	6	21	19	23	65	14	24	38	8	14	8	1	23	1
3824716	3/22/15	529	Oregon	35288:00:00	26	59	8	19	5	7	65	10	24	34	13	8	3	4	20	796	Wisconsin	35288:00:00	22	51	7	23	21	29	72	10	22	32	11	6	3	3	13	1
3825042	3/22/15	416	Michigan St.	35288:00:00	17	40	6	12	20	33	60	7	25	32	7	6	4	7	19	746	Virginia	35288:00:00	17	57	2	17	18	26	54	18	21	39	6	5	2	3	18	1
3828843	3/26/15	457	North Carolina	35288:00:00	26	56	8	13	12	18	72	9	19	28	12	4	3	1	20	796	Wisconsin	35288:00:00	26	56	7	21	20	23	79	12	23	35	13	5	3		18	1
3828870	3/26/15	768	West Virginia	35288:00:00	13	54	2	15	11	19	39	13	19	32	7	13	4	3	29	334	Kentucky	35288:00:00	24	50	4	15	26	32	78	11	33	44	13	10	7	7	21	1
3828876	3/26/15	812	Xavier	35288:00:00	22	51	3	17	13	16	60	8	23	31	9	12	7	3	16	29	Arizona	35288:00:00	22	54	7	22	17	19	68	10	23	33	10	8	9	1	14	1
3828852	3/26/15	782	Wichita St.	35287:00:00	26	65	3	18	15	19	70	15	21	36	9	7	6	3	16	513	Notre Dame	35288:00:00	30	54	9	19	12	15	81	6	26	32	18	11	4	4	14	1
3830291	3/27/15	732	Utah	35288:00:00	21	60	4	16	11	15	57	18	18	36	8	15	8	4	21	193	Duke	35288:00:00	20	45	3	9	20	26	63	8	23	31	5	14	6	4	16	1
3830145	3/27/15	490	North Carolina St.	35288:00:00	23	60	9	20	10	14	65	11	25	36	10	7	3	3	19	367	Louisville	35288:00:00	27	54	3	12	18	27	75	7	27	34	15	5	5	4	13	1
3830303	3/27/15	416	Michigan St.	35288:00:00	22	57	9	27	9	16	62	15	21	36	9	5	1	1	16	522	Oklahoma	35288:00:00	20	55	4	17	14	16	58	14	24	38	7	7	2	4	16	1
3830254	3/27/15	110	UCLA	35288:00:00	26	67	3	13	7	11	62	12	27	39	12	7	4	7	22	260	Gonzaga	35288:00:00	27	67	3	19	17	23	74	18	32	50	15	5	5	4	18	1
3831484	3/28/15	29	Arizona	35288:00:00	24	43	2	6	28	30	78	3	19	22	8	10	5	1	22	796	Wisconsin	35288:00:00	25	45	12	18	23	31	85	4	17	21	11	9	5	1	21	1
3831578	3/28/15	513	Notre Dame	35288:00:00	26	56	4	14	10	13	66	13	15	28	16	7	5	1	14	334	Kentucky	35288:00:00	25	47	4	8	14	20	68	10	19	29	8	11	4	9	12	1
3832897	3/29/15	416	Michigan St.	35313:00:00	26	60	9	23	15	20	76	10	31	41	20	12	5	7	22	367	Louisville	35313:00:00	23	64	4	11	20	29	70	15	26	41	10	9	6	6	16	1
3833317	3/29/15	260	Gonzaga	35288:00:00	22	50	2	10	6	9	52	8	27	35	8	13	1	3	15	193	Duke	35288:00:00	21	56	8	19	16	19	66	9	22	31	10	3	8	2	12	1
3839536	4/4/15	796	Wisconsin	35288:00:00	23	48	7	17	18	22	71	12	22	34	10	10	1	2	14	334	Kentucky	35288:00:00	26	54	3	5	9	10	64	6	16	22	7	6	5	4	20	1
3839464	4/4/15	416	Michigan St.	35288:00:00	22	55	7	20	10	16	61	9	24	33	10	14	4	3	28	193	Duke	35288:00:00	26	50	2	10	27	37	81	7	29	36	10	8	9	4	18	1
3841113	4/6/15	796	Wisconsin	35288:00:00	25	61	7	21	6	10	63	11	24	35	13	5	3	1	15	193	Duke	35288:00:00	24	51	4	11	16	20	68	6	27	33	7	5	4	6	13	1
