player_id	player_name	team_id	team_name	jersey	year	pos	height	played	started	minutes	fgm	fga	fgpct	three_fgm	three_fga	three_fgpct	ft	fta	ftpct	pts	ptsavg	offreb	defreb	totreb	rebavg	ast	to	stl	blk	fouls	dbldbl	trpdbl
1293838	Henton, Ladontae	556	Providence	23	Sr	F	6-6	30	30	1100:00	212	457	46.39	55	162	33.95	135	178	75.84	614	20.47	54	133	187	6.23	26	59	42	15	69	5	 
1403173	Harris, Tyler	556	Providence	25	Jr	F	6-9	30	11	801:00	106	249	42.57	21	67	31.34	71	98	72.45	304	10.13	36	83	119	3.97	32	34	24	5	73	 	 
1621500	Bentil, Ben	556	Providence	0	Fr	F	6-8	30	19	614:00	62	139	44.60	8	26	30.77	53	73	72.60	185	6.17	61	72	133	4.43	20	31	7	10	77	3	 
1621501	Chukwu, Paschal	556	Providence	13	Fr	C	7-2	30	3	313:00	32	47	68.09	 	 		22	36	61.11	86	2.87	32	45	77	2.57	5	18	8	22	53	 	 
1403170	Dunn, Kris	556	Providence	3	So	G	6-3	29	29	980:00	157	326	48.16	21	63	33.33	107	156	68.59	442	15.24	27	138	165	5.69	217	119	81	9	89	6	1
1621503	Lindsey, Jalen	556	Providence	21	Fr	G	6-7	29	12	525:00	35	102	34.31	24	81	29.63	10	18	55.56	104	3.59	15	33	48	1.66	5	8	13	3	36	 	 
1509910	Lomomba, Junior	556	Providence	32	So	G	6-5	28	11	327:00	14	45	31.11	2	11	18.18	21	31	67.74	51	1.82	11	25	36	1.29	13	10	8	1	25	 	 
1403174	Desrosiers, Carson	556	Providence	33	Sr	C	7-0	28	27	695:00	71	153	46.41	5	12	41.67	49	71	69.01	196	7.00	46	80	126	4.50	23	26	10	72	78	 	 
1621504	Bancroft, Ted	556	Providence	22	Sr	G	6-6	20	0	89:00	6	15	40.00	5	13	38.46	4	7	57.14	21	1.05	4	11	15	0.75	3	3	3	2	10	 	 
1621506	Planek, Tom	556	Providence	34	Fr	F	6-6	7	0	12:00	1	4	25.00	 	 		3	6	50.00	5	0.71	4	1	5	0.71	 	4	 	 	2	 	 
1509909	Woodring, Casey	556	Providence	12	So	G	6-2	6	0	10:00	1	6	16.67	1	5	20.00	 	 		3	0.50	1	 	1	0.17	 	 	 	 	1	 	 
1621502	Chambers, Tyree	556	Providence	14	Fr	G	6-2	3	0	5:00	 	1		 	1	0.00	 	 		 		 	 	 		 	 	 	 	2	 	 
1513342	Gerun, Volodymyr	551	Portland	52	Sr	F	6-10	33	30	802:00	106	213	49.77	3	13	23.08	61	91	67.03	276	8.36	89	108	197	5.97	27	55	22	39	87	3	 
1280974	van der Mars, Thomas	551	Portland	12	Sr	C	6-11	33	32	866:00	138	260	53.08	 	 		66	108	61.11	342	10.36	90	175	265	8.03	18	47	17	48	87	5	 
1513340	Wintering, Alec	551	Portland	2	So	G	5-11	33	33	1064:00	115	265	43.40	33	72	45.83	143	180	79.44	406	12.30	19	73	92	2.79	187	84	50	1	84	 	 
1631887	Todd, Jason	551	Portland	10	Fr	G	6-6	31	4	722:00	56	118	47.46	22	50	44.00	16	28	57.14	150	4.84	29	82	111	3.58	50	27	15	3	34	 	 
1513341	Sharp, Bobby	551	Portland	11	Sr	G	6-2	31	9	484:00	51	168	30.36	42	135	31.11	11	13	84.62	155	5.00	1	35	36	1.16	22	9	13	1	46	 	 
1402420	Pressley, Bryce	551	Portland	1	Jr	G	6-4	31	30	914:00	83	206	40.29	48	109	44.04	40	55	72.73	254	8.19	37	77	114	3.68	91	50	26	10	63	 	 
1631890	Taylor, Gabe	551	Portland	24	Fr	F	6-8	29	1	312:00	43	76	56.58	 	 		11	16	68.75	97	3.34	16	38	54	1.86	7	14	5	10	33	 	 
1631886	Tyson, D'Marques	551	Portland	5	Fr	G	6-6	25	0	248:00	48	113	42.48	35	89	39.33	14	17	82.35	145	5.80	3	18	21	0.84	7	14	5	1	18	 	 
1280973	Bailey, Kevin	551	Portland	00	Sr	G	6-5	25	23	674:00	123	296	41.55	30	86	34.88	90	111	81.08	366	14.64	8	55	63	2.52	47	54	13	12	66	 	 
1513343	Zubizarreta, Aitor	551	Portland	54	So	G	6-3	25	1	148:00	7	20	35.00	1	10	10.00	3	5	60.00	18	0.72	4	10	14	0.56	17	14	10	 	26	 	 
1631888	Hartwich, Philipp	551	Portland	15	Fr	C	7-0	24	0	112:00	7	14	50.00	 	 		5	15	33.33	19	0.79	8	15	23	0.96	1	14	1	8	25	 	 
1178104	Barker, Riley	551	Portland	14	Sr	C	6-10	16	2	302:00	30	65	46.15	 	2	0.00	17	27	62.96	77	4.81	38	43	81	5.06	8	16	14	15	38	 	 
1631889	Livingston, Max	551	Portland	20	Jr	G	6-5	12	0	52:00	3	11	27.27	2	8	25.00	2	2	100.00	10	0.83	 	2	2	0.17	4	1	1	 	3	 	 
1511856	Douglas, Tim	550	Portland St.	11	Sr	G	5-10	28	7	673:00	62	159	38.99	27	73	36.99	42	50	84.00	193	6.89	8	48	56	2.00	80	33	24	2	48	 	 
1623413	Spickerman, Collin	550	Portland St.	2	Jr	F	6-8	28	17	574:00	55	114	48.25	2	7	28.57	12	15	80.00	124	4.43	46	69	115	4.11	19	27	18	67	67	 	 
1511859	Wiggins, Dashaun	550	Portland St.	23	Sr	G	6-2	28	23	789:00	129	309	41.75	56	128	43.75	128	175	73.14	442	15.79	16	90	106	3.79	47	59	43	2	77	 	 
1289092	Winston, Gary	550	Portland St.	00	Sr	G	6-0	27	27	847:00	106	268	39.55	51	120	42.50	50	62	80.65	313	11.59	5	58	63	2.33	101	61	16	1	49	 	 
1511862	Bamba, Tiegbe	550	Portland St.	13	Sr	F	6-6	26	19	785:00	107	191	56.02	13	38	34.21	73	104	70.19	300	11.54	51	125	176	6.77	30	43	30	5	63	3	 
1623416	Sweeney, Iziahiah	550	Portland St.	10	Fr	G	6-3	24	2	286:00	29	74	39.19	4	19	21.05	6	11	54.55	68	2.83	7	13	20	0.83	17	8	8	4	28	 	 
1623415	Tucker, Braxton	550	Portland St.	15	So	F	6-6	23	22	634:00	109	218	50.00	1	5	20.00	45	62	72.58	264	11.48	53	69	122	5.30	17	30	11	11	58	2	 
1511858	Gengler, Zach	550	Portland St.	1	So	G	6-2	21	12	395:00	34	81	41.98	15	41	36.59	16	20	80.00	99	4.71	5	46	51	2.43	26	15	13	 	47	 	 
1176505	Cataldo, Brandon	550	Portland St.	44	Sr	C	6-10	18	0	110:00	19	34	55.88	 	 		4	8	50.00	42	2.33	13	22	35	1.94	2	9	 	7	18	1	 
1623414	White, Bryce	550	Portland St.	3	So	G	6-5	13	10	339:00	34	91	37.36	11	36	30.56	45	58	77.59	124	9.54	5	48	53	4.08	23	17	9	5	30	 	 
1511860	Suarez, Sebastian	550	Portland St.	30	Sr	G	6-4	13	1	130:00	13	32	40.62	7	17	41.18	5	6	83.33	38	2.92	5	8	13	1.00	7	4	6	4	6	 	 
1623418	Leunen, Montie	550	Portland St.	42	So	F	6-4	5	0	19:00	 	3		 	3	0.00	2	2	100.00	2	0.40	 	3	3	0.60	1	1	 	 	1	 	 
1511864	Shula, Kyler	550	Portland St.	12	Sr	G	5-10	4	0	10:00	1	2	50.00	 	 		2	4	50.00	4	1.00	 	 	 		 	 	1	 	 	 	 
1623417	Cason, Dorian	550	Portland St.	21	Jr	C	6-7	3	0	27:00	2	6	33.33	 	 		3	4	75.00	7	2.33	4	2	6	2.00	 	2	 	1	3	 	 
1289096	King, Joel	550	Portland St.	34	Sr	G	6-3	3	0	7:00	1	2	50.00	 	 		1	1	100.00	3	1.00	 	 	 		1	1	 	 	1	 	 
1635862	Green, Jacoby	553	Prairie View	00	N/A		-	33	10	497:00	42	119	35.29	25	73	34.25	13	19	68.42	122	3.70	12	29	41	1.24	33	35	18	1	56	 	 
1520594	Hagood, Tre	553	Prairie View	5	Sr	G	6-2	33	33	1154:00	157	386	40.67	14	60	23.33	90	151	59.60	418	12.67	47	123	170	5.15	160	112	78	3	72	1	 
1520598	Onwukamuche, Reggis	553	Prairie View	35	Sr	C	6-9	33	33	817:00	78	148	52.70	 	 		54	92	58.70	210	6.36	79	95	174	5.27	8	49	18	57	123	2	 
1635863	Johnson, Jayrn	553	Prairie View	01	N/A		-	33	1	401:00	50	131	38.17	10	32	31.25	34	42	80.95	144	4.36	7	20	27	0.82	15	18	26	8	45	 	 
1635864	Hamilton, Zachary	553	Prairie View	14	N/A		-	32	5	408:00	43	100	43.00	1	6	16.67	22	27	81.48	109	3.41	27	33	60	1.88	11	20	16	3	49	 	 
1520596	Brisco, John	553	Prairie View	12	Sr	G	5-11	32	26	839:00	129	288	44.79	49	114	42.98	50	70	71.43	357	11.16	19	59	78	2.44	35	51	53	1	71	 	 
1520597	York, Karim	553	Prairie View	30	Jr	F	6-8	32	27	799:00	114	248	45.97	23	70	32.86	41	68	60.29	292	9.12	63	100	163	5.09	25	74	21	13	97	1	 
1635865	Dobbs, Charleston	553	Prairie View	22	N/A		-	31	1	331:00	24	59	40.68	 	1	0.00	5	12	41.67	53	1.71	20	42	62	2.00	2	11	5	9	62	 	 
1296363	Scott, Montrael	553	Prairie View	31	Sr	G	6-3	29	29	993:00	163	385	42.34	53	167	31.74	68	90	75.56	447	15.41	28	96	124	4.28	51	65	41	1	61	1	 
1635867	Wilson, Nolan	553	Prairie View	33	N/A		-	24	0	151:00	4	11	36.36	 	 		 	3	0.00	8	0.33	10	14	24	1.00	5	7	2	6	31	 	 
1640329	Afolayan, Wesley	553	Prairie View	11	N/A		-	20	0	121:00	9	28	32.14	 	 		6	17	35.29	24	1.20	11	16	27	1.35	 	10	1	3	30	 	 
1640328	Lomax, Avery	553	Prairie View	02	N/A		-	18	0	63:00	8	18	44.44	2	9	22.22	7	12	58.33	25	1.39	3	4	7	0.39	7	8	5	 	18	 	 
1635866	Walker, Stephen	553	Prairie View	23	N/A		-	7	0	26:00	1	2	50.00	 	 		 	 		2	0.29	 	2	2	0.29	2	1	3	 	1	 	 
1622066	Berwick, Robbie	234	Florida St.	24	Fr	G	6-4	33	3	361:00	26	89	29.21	19	63	30.16	9	17	52.94	80	2.42	9	25	34	1.03	22	18	12	1	42	 	 
1402044	Bojanovsky, Boris	234	Florida St.	15	Jr	C	7-3	33	0	540:00	57	99	57.58	 	 		54	80	67.50	168	5.09	36	77	113	3.42	18	27	22	44	62	2	 
1402046	Brandon, Montay	234	Florida St.	32	Jr	G	6-7	33	33	1142:00	133	246	54.07	5	21	23.81	117	174	67.24	388	11.76	49	134	183	5.55	63	76	36	13	59	 	 
1402049	Ojo, Michael	234	Florida St.	50	Jr	C	7-1	33	21	292:00	27	51	52.94	 	 		17	44	38.64	71	2.15	24	54	78	2.36	6	28	5	16	44	 	 
1511377	Smith, Jarquez	234	Florida St.	5	So	F	6-9	33	9	586:00	75	149	50.34	8	31	25.81	45	60	75.00	203	6.15	34	61	95	2.88	13	41	8	35	67	 	 
1622064	Turpin, Kiel	234	Florida St.	11	Sr	C	7-0	33	12	411:00	71	127	55.91	 	 		21	35	60.00	163	4.94	36	40	76	2.30	3	31	7	23	89	 	 
1622062	Cofer, Phil	234	Florida St.	0	Fr	F	6-8	33	24	737:00	78	171	45.61	6	15	40.00	67	106	63.21	229	6.94	51	98	149	4.52	6	34	9	20	57	1	 
1622065	Rathan-Mayes, Xavier	234	Florida St.	22	Fr	G	6-4	32	30	1110:00	165	397	41.56	48	171	28.07	98	142	69.01	476	14.88	16	96	112	3.50	137	108	35	 	74	1	 
1402045	Bookert, Devon	234	Florida St.	1	Jr	G	6-3	28	28	983:00	85	227	37.44	53	135	39.26	59	73	80.82	282	10.07	13	88	101	3.61	74	69	27	3	56	 	 
1511378	Allen, Brandon	234	Florida St.	40	So	F	6-6	24	0	116:00	5	16	31.25	3	9	33.33	2	2	100.00	15	0.62	4	10	14	0.58	5	7	4	2	21	 	 
1622063	Watkins, Dayshawn	234	Florida St.	4	So	G	6-0	22	0	198:00	7	25	28.00	1	8	12.50	14	21	66.67	29	1.32	2	20	22	1.00	20	17	8	 	25	 	 
1402050	Thomas, Aaron	234	Florida St.	25	Jr	G	6-5	6	5	170:00	32	70	45.71	4	17	23.53	21	29	72.41	89	14.83	 	21	21	3.50	13	16	8	 	14	 	 
1622067	Saxton, Michael	234	Florida St.	31	Jr	G	6-5	3	0	4:00	2	2	100.00	 	 		 	 		4	1.33	 	1	1	0.33	 	 	 	 	1	 	 
1622123	Robinson, Devin	235	Florida	03	Fr	F	6-8	30	17	577:00	74	185	40.00	20	79	25.32	29	46	63.04	197	6.57	27	60	87	2.90	23	29	17	12	55	 	 
1510743	Hill, Kasey	235	Florida	00	So	G	6-1	30	29	904:00	77	211	36.49	8	29	27.59	49	90	54.44	211	7.03	12	60	72	2.40	141	62	30	7	58	 	 
1300451	Kurtz, Jacob	235	Florida	30	Sr	F	6-6	30	7	585:00	50	83	60.24	 	2	0.00	30	43	69.77	130	4.33	50	64	114	3.80	31	35	23	1	46	 	 
1622117	Chiozza, Chris	235	Florida	11	Fr	G	6-0	30	8	682:00	42	106	39.62	20	63	31.75	19	41	46.34	123	4.10	11	53	64	2.13	63	36	39	1	49	 	 
1622121	Horford, Jon	235	Florida	21	Sr	C	6-10	28	25	565:00	67	143	46.85	12	48	25.00	32	41	78.05	178	6.36	42	95	137	4.89	9	18	10	26	59	1	 
1540868	Walker, Chris	235	Florida	23	So	F	6-10	28	6	421:00	61	113	53.98	 	3	0.00	17	44	38.64	139	4.96	37	59	96	3.43	2	30	9	35	55	 	 
1510741	Finney-Smith, Dorian	235	Florida	10	Jr	F	6-8	25	21	687:00	123	255	48.24	43	101	42.57	39	66	59.09	328	13.12	64	87	151	6.04	39	52	32	21	65	2	 
1510739	Carter, Eli	235	Florida	01	Jr	G	6-2	25	14	604:00	74	208	35.58	38	128	29.69	33	41	80.49	219	8.76	7	44	51	2.04	48	41	21	 	40	 	 
1397876	Frazier, Michael	235	Florida	20	Jr	G	6-4	23	19	701:00	96	219	43.84	55	137	40.15	57	65	87.69	304	13.22	22	83	105	4.57	36	40	31	2	40	 	 
1622122	Murphy, Alex	235	Florida	05	Jr	F	6-8	20	4	292:00	38	82	46.34	6	30	20.00	22	38	57.89	104	5.20	9	27	36	1.80	5	18	9	5	32	 	 
1524682	Edwards, Lexx	235	Florida	14	Jr	G	6-2	10	0	24:00	 	1		 	1	0.00	 	 		 		 	5	5	0.50	1	 	 	 	5	 	 
1622120	Hodskins, Zach	235	Florida	24	Fr	G	6-4	4	0	7:00	 	2		 	1	0.00	 	 		 		 	 	 		 	1	 	 	1	 	 
1397877	Graham, Dillon	235	Florida	12	So	G	6-4	1	0	3:00	 	1		 	1	0.00	 	 		 		 	 	 		 	 	1	 	 	 	 
1401106	Thomas, Mandell	236	Fordham	1	Jr	G	6-2	28	25	954:00	124	308	40.26	32	90	35.56	88	117	75.21	368	13.14	36	77	113	4.04	104	59	65	13	77	1	 
1625256	Sengfelder, Chris	236	Fordham	43	Fr	F	6-8	28	28	948:00	121	247	48.99	32	101	31.68	49	76	64.47	323	11.54	61	144	205	7.32	18	43	15	13	83	3	 
1293899	Smith, Bryan	236	Fordham	24	Sr	G	6-2	28	16	621:00	62	157	39.49	18	71	25.35	29	35	82.86	171	6.11	27	56	83	2.96	56	32	25	10	70	 	 
1401105	Rhoomes, Ryan	236	Fordham	30	Jr	F	6-8	28	27	830:00	70	131	53.44	 	 		41	61	67.21	181	6.46	99	150	249	8.89	25	35	10	37	70	4	 
1625254	Paschall, Eric	236	Fordham	4	Fr	F	6-6	26	26	831:00	150	355	42.25	45	141	31.91	84	105	80.00	429	16.50	45	100	145	5.58	27	76	21	11	53	1	 
1514248	Anderson, Antwoine	236	Fordham	0	Fr	G	6-1	26	10	469:00	36	93	38.71	8	25	32.00	42	64	65.62	122	4.69	5	25	30	1.15	62	58	17	5	50	 	 
1625253	Zarkovic, Nemanja	236	Fordham	3	Fr	G	6-3	25	6	345:00	31	82	37.80	17	47	36.17	8	15	53.33	87	3.48	8	13	21	0.84	29	31	8	1	40	 	 
1625257	Battee-Aston, Dekeba	236	Fordham	55	Fr	F	6-9	24	0	104:00	1	11	9.09	 	2	0.00	2	3	66.67	4	0.17	3	12	15	0.62	3	8	2	1	19	 	 
1514249	Severe, Jon	236	Fordham	10	So	G	6-3	19	1	374:00	48	135	35.56	12	51	23.53	23	29	79.31	131	6.89	17	37	54	2.84	28	39	17	4	37	 	 
1514254	Suarez, Manny	236	Fordham	44	Fr	F	6-10	16	1	103:00	6	38	15.79	3	22	13.64	2	4	50.00	17	1.06	5	15	20	1.25	2	10	3	11	20	 	 
1514247	Massimino, Matt	236	Fordham	13	So	G	5-11	8	0	12:00	 	3		 	 		 	 		 		1	 	1	0.12	 	1	 	 	1	 	 
1625255	Thompson, Zaire	236	Fordham	5	Fr	G	5-11	8	0	23:00	 	 		 	 		 	 		 		1	3	4	0.50	2	3	3	 	7	 	 
1401103	Musovic, Nihad	236	Fordham	15	Sr	G	6-0	5	0	5:00	 	 		 	 		 	 		 		 	 	 		 	 	 	 	1	 	 
1634552	Halilaj, Erando	236	Fordham	33	N/A		-	5	0	7:00	1	2	50.00	 	 		 	 		2	0.40	1	 	1	0.20	1	1	 	 	 	 	 
1630016	Gulley, Kris	231	FIU	45	Sr	F	6-7	33	27	657:00	54	139	38.85	24	89	26.97	9	16	56.25	141	4.27	22	80	102	3.09	24	32	22	6	59	 	 
1630015	Phillip, Michael	231	FIU	33	Jr	C	6-9	33	0	194:00	7	13	53.85	 	 		6	15	40.00	20	0.61	13	19	32	0.97	6	3	 	12	50	 	 
1397951	Mavin, Dennis	231	FIU	22	Sr	G	6-3	33	33	1174:00	198	452	43.81	31	99	31.31	142	221	64.25	569	17.24	27	147	174	5.27	103	118	41	1	47	2	 
1510237	Diaz, Adrian	231	FIU	20	Jr	F	6-10	33	33	1033:00	164	272	60.29	 	 		101	176	57.39	429	13.00	106	122	228	6.91	44	85	29	99	126	7	1
1510234	Rodriguez, Ray	231	FIU	11	So	G	6-1	32	7	675:00	48	129	37.21	37	103	35.92	22	32	68.75	155	4.84	8	48	56	1.75	50	41	12	1	41	 	 
1630014	Draper, Daviyon	231	FIU	32	Jr	F	6-7	31	22	836:00	100	225	44.44	9	25	36.00	61	85	71.76	270	8.71	33	124	157	5.06	35	63	48	22	85	1	 
1630010	Desir, Tashawn	231	FIU	03	Jr	G	5-10	30	22	533:00	33	97	34.02	11	35	31.43	20	30	66.67	97	3.23	5	49	54	1.80	62	56	31	 	61	 	 
1510235	Williams, Dominique	231	FIU	12	So	G	6-7	30	11	708:00	81	186	43.55	10	35	28.57	35	48	72.92	207	6.90	34	100	134	4.47	18	36	22	3	57	 	 
1510232	Boswell, Jason	231	FIU	1	So	G	6-6	29	3	319:00	11	51	21.57	3	20	15.00	6	9	66.67	31	1.07	4	18	22	0.76	19	32	10	2	38	 	 
1397953	Porcher Jimenez, Marco	231	FIU	23	Sr	G	6-4	28	1	380:00	34	93	36.56	24	72	33.33	3	5	60.00	95	3.39	3	32	35	1.25	11	16	6	1	27	 	 
1630012	Hussein, Hassan	231	FIU	10	Fr	F	6-9	12	1	83:00	12	17	70.59	 	 		5	6	83.33	29	2.42	5	6	11	0.92	 	3	 	2	10	 	 
1630013	Dennis, Larry	231	FIU	21	Fr	F	6-9	9	5	74:00	4	12	33.33	 	3	0.00	1	4	25.00	9	1.00	2	12	14	1.56	2	5	2	 	12	 	 
1510236	Page, Jonas	231	FIU	14	So	F	6-7	5	0	10:00	3	7	42.86	2	5	40.00	 	 		8	1.60	 	 	 		 	 	 	1	 	 	 
1397950	Mann, Cody	231	FIU	4	Jr	G	6-0	1	0	 	 	1		 	1	0.00	 	 		 		 	 	 		 	 	1	 	 	 	 
1622559	Grantham, Donte	147	Clemson	15	Fr	F	6-8	29	29	859:00	99	259	38.22	38	137	27.74	28	49	57.14	264	9.10	47	89	136	4.69	41	51	26	29	46	 	 
1293415	Hall, Rod	147	Clemson	4	Sr	G	6-1	29	29	1008:00	82	210	39.05	18	58	31.03	73	99	73.74	255	8.79	8	60	68	2.34	101	62	26	6	51	 	 
1401012	Blossomgame, Jaron	147	Clemson	5	So	F	6-7	29	29	890:00	131	276	47.46	16	58	27.59	93	133	69.92	371	12.79	71	165	236	8.14	26	52	23	11	41	7	 
1401013	Roper, Jordan	147	Clemson	20	Jr	G	6-0	29	9	543:00	64	184	34.78	26	85	30.59	36	44	81.82	190	6.55	9	32	41	1.41	47	36	17	3	26	 	 
1401016	Nnoko, Landry	147	Clemson	35	Jr	C	6-10	29	28	698:00	84	169	49.70	 	 		41	65	63.08	209	7.21	61	90	151	5.21	19	44	5	59	92	1	 
1401015	Smith, Josh	147	Clemson	33	Jr	F	6-8	29	0	290:00	26	49	53.06	 	 		23	37	62.16	75	2.59	29	53	82	2.83	4	17	7	6	28	 	 
1401014	Harrison, Damarcus	147	Clemson	21	Sr	G	6-4	29	20	734:00	81	217	37.33	39	113	34.51	40	58	68.97	241	8.31	13	75	88	3.03	34	44	18	6	61	 	 
1511471	Ajukwa, Austin	147	Clemson	1	So	G	6-6	28	0	331:00	33	88	37.50	11	39	28.21	11	18	61.11	88	3.14	14	38	52	1.86	12	18	17	5	41	 	 
1511474	Djitte, Sidy	147	Clemson	50	So	C	6-10	28	1	317:00	20	44	45.45	 	 		19	33	57.58	59	2.11	45	46	91	3.25	4	14	11	17	63	 	 
1622558	DeVoe, Gabe	147	Clemson	10	Fr	G	6-3	17	0	119:00	10	38	26.32	6	25	24.00	4	7	57.14	30	1.76	1	12	13	0.76	6	1	6	 	12	 	 
1511472	Rooks, Patrick	147	Clemson	0	Fr	G	6-2	12	0	50:00	6	22	27.27	6	19	31.58	2	5	40.00	20	1.67	 	1	1	0.08	5	 	2	 	6	 	 
1622561	McGillan, Riley	147	Clemson	44	Jr	G	6-0	7	0	11:00	1	3	33.33	 	2	0.00	 	 		2	0.29	 	1	1	0.14	 	 	1	 	1	 	 
1627157	DeBerry, Coreontae	140	Cincinnati	22	Jr	C	6-9	30	0	303:00	44	82	53.66	 	 		31	48	64.58	119	3.97	20	40	60	2.00	2	23	2	27	46	 	 
1282873	Sanders, Jermaine	140	Cincinnati	15	Sr	F	6-5	30	11	636:00	49	130	37.69	20	79	25.32	17	33	51.52	135	4.50	28	60	88	2.93	25	17	14	2	28	 	 
1282874	Thomas, Shaq	140	Cincinnati	03	Jr	F	6-7	30	19	662:00	75	163	46.01	6	17	35.29	38	65	58.46	194	6.47	30	55	85	2.83	18	43	18	14	44	 	 
1513502	Caupain, Troy	140	Cincinnati	10	So	G	6-4	30	29	920:00	93	199	46.73	28	66	42.42	74	93	79.57	288	9.60	15	94	109	3.63	105	62	37	6	44	 	 
1513503	Johnson, Kevin	140	Cincinnati	25	So	G	6-3	30	24	666:00	67	176	38.07	38	112	33.93	25	38	65.79	197	6.57	6	37	43	1.43	41	48	27	4	64	 	 
1627156	Cobb, Farad	140	Cincinnati	21	Jr	G	6-1	30	5	700:00	87	226	38.50	48	141	34.04	28	38	73.68	250	8.33	17	55	72	2.40	46	32	31	4	29	 	 
1627155	Ellis, Octavius	140	Cincinnati	2	Jr	F	6-10	30	30	864:00	104	182	57.14	 	1	0.00	83	116	71.55	291	9.70	78	136	214	7.13	43	65	25	66	77	2	 
1627153	Clark, Gary	140	Cincinnati	11	Fr	F	6-7	30	30	816:00	98	179	54.75	 	4	0.00	38	63	60.32	234	7.80	81	129	210	7.00	52	37	31	39	46	3	 
1513505	Morman, Deshaun	140	Cincinnati	1	So	G	6-3	24	0	241:00	28	74	37.84	4	13	30.77	26	40	65.00	86	3.58	10	11	21	0.88	17	20	12	2	36	 	 
1627154	Moore, Quadri	140	Cincinnati	0	Fr	F	6-8	23	0	206:00	21	55	38.18	4	13	30.77	11	15	73.33	57	2.48	6	22	28	1.22	6	19	7	4	24	 	 
1513507	Tobler, Zack	140	Cincinnati	45	So	F	6-5	8	0	11:00	1	5	20.00	 	2	0.00	1	5	20.00	3	0.38	 	1	1	0.12	 	1	 	 	2	 	 
1640325	Blissitt Jr., Rob	140	Cincinnati	42	So	G	6-3	5	0	7:00	1	2	50.00	1	1	100.00	1	2	50.00	4	0.80	 	 	 		1	1	 	 	 	 	 
1282871	Guyn, Ge'Lawn	140	Cincinnati	14	Sr	G	6-2	2	2	43:00	3	13	23.08	1	6	16.67	 	2	0.00	7	3.50	1	3	4	2.00	3	1	 	 	4	 	 
1296275	Moore, Ashton	141	Citadel	12	Sr	G	6-0	30	30	1129:00	173	420	41.19	79	206	38.35	116	135	85.93	541	18.03	15	82	97	3.23	109	102	29	5	44	1	 
1296270	Bray, C.J.	141	Citadel	25	Jr	F	6-7	30	6	442:00	47	108	43.52	10	32	31.25	18	27	66.67	122	4.07	29	79	108	3.60	12	20	9	5	51	 	 
1508416	White, Brian	141	Citadel	32	So	F	6-6	30	18	641:00	73	123	59.35	 	 		68	80	85.00	214	7.13	37	91	128	4.27	9	25	10	6	59	1	 
1296272	Horgan, P.J.	141	Citadel	44	Sr	F	6-8	30	30	937:00	131	240	54.58	 	 		88	127	69.29	350	11.67	73	123	196	6.53	27	60	17	32	65	4	 
1619208	Wright, Jake	141	Citadel	20	Fr	G	6-4	29	9	746:00	84	211	39.81	72	171	42.11	17	22	77.27	257	8.86	4	41	45	1.55	16	17	5	 	36	 	 
1395466	Marshall, Quinton	141	Citadel	33	Jr	F	6-5	29	25	729:00	59	144	40.97	8	22	36.36	47	70	67.14	173	5.97	32	61	93	3.21	35	46	14	11	76	1	 
1508414	Sledge, Warren	141	Citadel	5	So	G	6-3	28	11	594:00	27	73	36.99	11	28	39.29	21	29	72.41	86	3.07	8	35	43	1.54	85	40	17	3	37	 	 
1296271	Harris III, Marshall	141	Citadel	10	Sr	G	6-1	27	15	550:00	35	70	50.00	22	44	50.00	29	32	90.62	121	4.48	9	25	34	1.26	77	53	27	 	42	 	 
1508415	Koopman, Tom	141	Citadel	11	So	C	6-8	21	6	155:00	13	26	50.00	 	 		9	10	90.00	35	1.67	11	18	29	1.38	4	9	6	4	22	 	 
1619207	Broom, Tim	141	Citadel	13	Fr	G	6-2	14	0	91:00	 	11		 	5	0.00	6	14	42.86	6	0.43	 	4	4	0.29	18	11	7	 	13	 	 
1619206	Thompson, Brandon	141	Citadel	1	Fr	G	5-11	10	0	36:00	5	10	50.00	4	7	57.14	 	 		14	1.40	 	1	1	0.10	2	1	 	 	4	 	 
1635897	Davis, Marcel	30024	Utah Valley	02	N/A	G	-	28	26	840:00	83	196	42.35	13	41	31.71	58	91	63.74	237	8.46	11	88	99	3.54	114	65	26	3	60	 	 
1628166	Jackson, Jaden	30024	Utah Valley	05	Jr	G	6-1	28	1	498:00	55	167	32.93	21	79	26.58	20	28	71.43	151	5.39	6	37	43	1.54	40	21	17	 	35	 	 
1628165	Williams, Donte	30024	Utah Valley	03	Jr	G	6-4	28	25	741:00	82	235	34.89	38	132	28.79	82	100	82.00	284	10.14	1	74	75	2.68	42	49	12	6	50	 	 
1512035	Nelson, Zach	30024	Utah Valley	21	So	F	6-7	28	25	831:00	111	242	45.87	33	109	30.28	34	51	66.67	289	10.32	42	124	166	5.93	62	70	20	33	69	2	 
1628167	Carr, Alex	30024	Utah Valley	24	Jr	G	6-3	28	2	373:00	13	53	24.53	9	38	23.68	1	4	25.00	36	1.29	3	37	40	1.43	14	12	9	2	38	 	 
1512034	Bruneel, Mitch	30024	Utah Valley	15	Sr	F	6-5	27	25	898:00	122	240	50.83	20	69	28.99	66	93	70.97	330	12.22	81	88	169	6.26	27	44	20	4	51	1	 
1628169	Gubler, Boston	30024	Utah Valley	45	Fr	F	6-8	26	14	251:00	11	37	29.73	 	 		7	13	53.85	29	1.12	15	31	46	1.77	11	19	3	6	29	 	 
