game_id	game_date	site	team_id	team_name	team_minutes	team_fgm	team_fga	team_three_fgm	team_three_fga	team_ft	team_fta	team_pts	team_offreb	team_defreb	team_totreb	team_ast	team_to	team_stl	team_blk	team_fouls
3814371	03/12/2015	Neutral	234	Florida St.	200:00	15	46	3	17	11	16	44	8	15	23	7	13	5	4	18
3814371	03/12/2015	Neutral	746	Virginia	200:00	19	40	3	7	17	21	58	7	24	31	12	14	5	4	18
3507025	11/14/2014	Away	797	Milwaukee	200:00	30	59	7	21	6	14	73	9	23	32	13	12	7	5	28
3507025	11/14/2014	Home	37	Auburn	200:00	24	52	7	14	28	39	83	11	24	35	9	12	6	1	17
3808356	03/07/2015	Away	419	Middle Tenn.	200:00	27	51	5	15	18	18	77	8	22	30	8	10	8	4	14
3808356	03/07/2015	Home	229	Fla. Atlantic	200:00	21	49	6	18	6	10	54	8	16	24	10	16	4	4	15
3824821	03/22/2015	Neutral	768	West Virginia	200:00	24	60	7	19	14	19	69	14	18	32	11	10	15	1	20
3824821	03/22/2015	Neutral	392	Maryland	200:00	21	44	8	19	9	13	59	8	24	32	7	23	4	7	19
3543985	11/30/2014	Away	446	Morgan St.	200:00	24	76	8	27	7	10	63	19	18	37	13	8	3	4	18
3543985	11/30/2014	Home	742	Virginia Tech	200:00	28	50	12	18	15	22	83	8	35	43	19	17	1	12	15
3543984	11/30/2014	Away	237	Fort Valley St.	200:00	14	52	3	17	18	31	49	10	22	32	11	12	3	4	19
3543984	11/30/2014	Home	315	Jacksonville St.	200:00	25	62	8	23	23	30	81	17	34	51	19	9	4	7	25
3810705	03/09/2015	Neutral	551	Portland	200:00	23	51	2	11	22	26	70	9	17	26	8	13	11	2	16
3810705	03/09/2015	Neutral	77	BYU	200:00	31	56	10	21	12	15	84	10	20	30	19	17	8	2	21
3622264	12/22/2014	Away	104	UC Santa Barbara	225:00	27	65	9	17	15	19	78	12	18	30	10	11	10	2	16
3622264	12/22/2014	Home	529	Oregon	225:00	30	56	8	23	14	17	82	9	29	38	17	17	7	7	21
3729711	01/31/2015	Away	369	Loyola Maryland	200:00	30	59	5	15	12	20	77	13	28	41	12	17	3	4	22
3729711	01/31/2015	Home	725	Army	200:00	23	54	10	24	15	21	71	5	21	26	16	15	10	2	19
3814112	03/12/2015	Neutral	509	Northwestern	200:00	20	46	5	12	11	16	56	5	20	25	12	9	5	5	16
3814112	03/12/2015	Neutral	306	Indiana	200:00	27	65	11	32	6	10	71	20	22	42	19	8	5	6	15
3632244	12/30/2014	Away	0	Central Baptist	200:00	23	58	2	13	12	28	60	9	20	29	7	16	11	1	30
3632244	12/30/2014	Home	474	New Orleans	200:00	31	59	3	10	25	39	90	13	36	49	8	19	9	10	24
3631909	12/30/2014	Away	2707	UMKC	200:00	15	48	4	15	21	29	55	10	25	35	7	15	8	3	18
3631909	12/30/2014	Home	116	Canisius	200:00	26	56	6	20	9	17	67	10	25	35	20	12	4	3	24
3631908	12/30/2014	Away	0	Montreat	200:00	19	50	8	28	9	13	55	9	18	27	9	22	2	1	13
3631908	12/30/2014	Home	10411	USC Upstate	200:00	40	74	9	33	12	16	101	18	23	41	25	6	14	5	10
3631904	12/30/2014	Away	527	Oral Roberts	225:00	19	46	6	15	33	40	77	7	32	39	7	19	8	4	19
3631904	12/30/2014	Home	184	Detroit	225:00	30	72	8	20	5	12	73	15	22	37	14	15	9	6	29
3653444	01/06/2015	Away	14	Albany (NY)	200:00	20	49	6	13	18	21	64	7	21	28	7	10	8	1	15
3653444	01/06/2015	Home	469	New Hampshire	200:00	18	43	11	24	15	18	62	5	26	31	11	15	2	2	20
3657284	01/03/2015	Away	748	Wagner	200:00	26	55	3	16	13	21	68	10	20	30	8	12	5	1	22
3657284	01/03/2015	Home	600	Saint Francis (PA)	200:00	28	55	13	26	16	24	85	12	24	36	18	12	7	4	20
3717164	01/26/2015	Away	699	Texas Southern	277:00	26	67	9	27	24	27	85	12	31	43	11	17	6	1	24
3717164	01/26/2015	Home	432	Mississippi Val.	278:00	29	65	7	21	19	27	84	10	32	42	20	20	4	4	26
3644345	01/04/2015	Away	817	Youngstown St.	200:00	22	59	8	18	12	21	64	11	27	38	11	9		6	23
3644345	01/04/2015	Home	735	Valparaiso	200:00	27	77	5	24	20	26	79	27	31	58	12	5	3	7	17
3754819	02/07/2015	Away	391	UMBC	200:00	17	42	5	14	7	18	46	5	18	23	7	16	8		16
3754819	02/07/2015	Home	469	New Hampshire	200:00	29	49	10	17	12	17	80	6	25	31	14	10	8	5	17
3754816	02/07/2015	Away	299	Illinois St.	200:00	20	54	6	18	13	19	59	13	24	37	10	16	4	6	26
3754816	02/07/2015	Home	659	Southern Ill.	200:00	20	50	3	11	22	28	65	9	25	34	8	12	8	3	17
3754815	02/07/2015	Away	317	James Madison	200:00	19	48	7	17	18	27	63	9	20	29	12	9	6	4	20
3754815	02/07/2015	Home	711	Towson	200:00	24	53	2	9	11	22	61	17	26	43	15	11	3	5	21
3538364	11/29/2014	Away	363	Longwood	200:00	15	48	4	10	10	14	44	8	29	37	10	20	4	1	14
3538364	11/29/2014	Home	312	Iowa	200:00	31	71	9	30	6	9	77	14	27	41	21	7	10	9	11
3637424	01/02/2015	Away	617	Saint Peter's	200:00	21	58	6	18	18	29	66	11	26	37	9	8	8	3	21
3637424	01/02/2015	Home	562	Quinnipiac	200:00	19	59	2	18	20	26	60	16	32	48	9	15	3	7	20
3809004	03/08/2015	Away	23	American	200:00	26	42	7	12	14	22	73	3	18	21	14	7	8	4	13
3809004	03/08/2015	Home	153	Colgate	200:00	24	53	5	22	9	14	62	12	20	32	11	11	6	2	19
3675965	01/13/2015	Away	164	UConn	200:00	22	51	6	18	8	18	58	9	26	35	11	15	3	1	23
3675965	01/13/2015	Home	719	Tulsa	200:00	22	47	4	12	18	30	66	7	24	31	9	8	3	2	20
3675964	01/13/2015	Away	742	Virginia Tech	200:00	22	60	8	19	11	17	63	14	19	33	12	8	3	2	13
3675964	01/13/2015	Home	367	Louisville	200:00	31	65	10	25	6	7	78	13	27	40	19	7	3	8	17
3675966	01/13/2015	Away	0	Saint Katherine	200:00	23	56	7	22	10	14	63	6	16	22	13	9	10		18
3675966	01/13/2015	Home	631	Santa Clara	200:00	28	51	9	21	12	14	77	8	29	37	23	16	6	1	13
3787970	02/14/2015	Away	740	VCU	200:00	26	57	12	30	15	23	79	13	20	33	11	9	9	2	17
3787970	02/14/2015	Home	249	George Washington	200:00	23	52	7	20	13	18	66	11	23	34	14	16	6	2	20
3580446	12/06/2014	Away	8	Alabama	200:00	28	53	10	23	18	24	84	6	16	22	16	17	6	1	29
3580446	12/06/2014	Home	812	Xavier	200:00	30	53	11	21	26	36	97	10	22	32	22	13	8	3	24
3568625	12/06/2014	Away	536	Tex.-Pan American	200:00	21	51	3	14	14	22	59	10	20	30	13	17	6	4	22
3568625	12/06/2014	Home	624	Sam Houston St.	200:00	25	62	7	23	21	28	78	20	25	45	19	12	7	6	19
3568624	12/06/2014	Away	772	Western Ky.	200:00	28	53	7	14	18	26	81	12	15	27	13	14	3	4	18
3568624	12/06/2014	Home	454	Murray St.	200:00	34	60	11	20	14	23	93	15	17	32	22	11	6	1	25
3761585	02/08/2015	Away	572	Rhode Island	200:00	27	55	4	11	21	37	79	16	28	44	11	18	4	3	31
3761585	02/08/2015	Home	575	Richmond	200:00	24	53	2	10	24	37	74	8	21	29	6	10	9	3	27
3517041	11/21/2014	Away	111	UC Riverside	200:00	16	55	1	13	9	9	42	7	16	23	7	14	4	3	23
3517041	11/21/2014	Home	732	Utah	200:00	29	56	9	17	21	28	88	15	32	47	21	9	5	7	13
3517511	11/21/2014	Neutral	175	Dayton	200:00	22	54	3	14	17	26	64	14	24	38	11	14	3	2	19
3517511	11/21/2014	Neutral	164	UConn	200:00	25	55	6	15	19	24	75	8	25	33	8	8	9	8	22
3793668	02/19/2015	Away	587	Rutgers	200:00	18	55	5	22	6	13	47	11	22	33	10	19	6	2	18
3793668	02/19/2015	Home	312	Iowa	200:00	30	59	8	17	13	22	81	10	29	39	19	11	13	2	11
3797496	02/23/2015	Away	444	Morehead St.	200:00	29	55	7	21	21	26	86	10	23	33	17	11	11		29
3797496	02/23/2015	Home	691	Tennessee St.	200:00	21	41	6	14	22	33	70	6	20	26	9	16	5	3	21
3797497	02/23/2015	Away	812	Xavier	200:00	19	53	6	13	13	17	57	16	31	47	14	20	2	1	14
3797497	02/23/2015	Home	603	St. John's (NY)	200:00	24	55	4	12	6	15	58	6	21	27	14	8	13	10	16
3797495	02/23/2015	Away	446	Morgan St.	225:00	20	66	10	25	7	16	57	19	21	40	11	6	6	3	19
3797495	02/23/2015	Home	488	N.C. A&T;	225:00	22	53	2	12	14	20	60	14	33	47	12	13	2	3	17
3548604	11/27/2014	Neutral	574	Rice	225:00	21	57	10	29	19	27	71	12	17	29	14	11	8	4	31
3548604	11/27/2014	Neutral	406	Mercer	225:00	20	46	6	14	31	44	77	13	25	38	16	15	5	1	22
3790868	02/16/2015	Away	287	Houston Baptist	200:00	24	56	5	18	11	19	64	11	23	34	15	19	10	2	21
3790868	02/16/2015	Home	346	Lamar	200:00	22	50	5	14	23	31	72	10	26	36	10	16	8	7	17
3790869	02/16/2015	Away	676	Stephen F. Austin	200:00	31	53	9	16	19	25	90	10	27	37	19	11	3	5	24
3790869	02/16/2015	Home	2743	Incarnate Word	200:00	23	59	4	13	26	36	76	15	14	29	8	5	6	4	21
3790862	02/16/2015	Away	290	Howard	200:00	21	51	5	22	13	17	60	13	14	27	12	19	12	3	16
3790862	02/16/2015	Home	393	UMES	200:00	21	43	6	15	23	25	71	8	19	27	16	19	11	1	17
3790861	02/16/2015	Away	0	Me.-Fort Kent	200:00	20	55	4	15	11	12	55	10	21	31	6	16	3		14
3790861	02/16/2015	Home	471	NJIT	200:00	32	56	12	21	13	18	89	6	26	32	24	9	8	4	12
3790865	02/16/2015	Away	270	Hampton	200:00	31	57	9	22	22	35	93	7	44	51	15	11	4	7	23
3790865	02/16/2015	Home	446	Morgan St.	200:00	23	71	3	18	16	24	65	10	27	37	7	7	7	1	24
3723804	01/29/2015	Away	27	Appalachian St.	200:00	17	59	2	19	10	13	46	20	22	42	6	18		4	11
3723804	01/29/2015	Home	253	Ga. Southern	200:00	33	63	12	23	5	9	83	10	24	34	8	7	14	6	16
3681864	01/15/2015	Away	646	South Ala.	200:00	20	37	4	10	27	34	71	7	14	21	7	19	4	3	17
3681864	01/15/2015	Home	670	Texas St.	200:00	31	58	10	17	10	15	82	15	14	29	14	13	12	2	23
3706486	11/30/2014	Away	115	Campbell	200:00	19	51	6	19	18	25	62	12	26	38	5	17	9	3	20
3706486	11/30/2014	Home	590	Sacred Heart	200:00	25	56	3	11	18	23	71	9	23	32	11	11	7	2	18
3544744	11/30/2014	Away	228	Florida A&M;	200:00	16	48	1	9	23	35	56	6	20	26	6	13	3	1	13
3544744	11/30/2014	Home	502	Northern Colo.	200:00	34	59	12	27	15	20	95	7	30	37	21	9	9	1	25
3801114	02/28/2015	Away	312	Iowa	225:00	24	67	8	21	25	27	81	14	27	41	14	10	11	2	20
3801114	02/28/2015	Home	539	Penn St.	225:00	27	69	10	28	13	20	77	16	28	44	15	15	9	7	23
3804436	03/04/2015	Away	62	Binghamton	200:00	21	49	6	16	9	14	57	9	24	33	6	17	4	2	22
3804436	03/04/2015	Home	683	Stony Brook	200:00	20	52	5	18	17	29	62	15	22	37	14	12	7	1	15
3626026	12/28/2014	Away	0	Judson (IL)	200:00	19	55	5	21	3	4	46	7	25	32	12	19	1		13
3626026	12/28/2014	Home	308	IPFW	200:00	35	61	3	11	7	14	80	5	29	34	17	6	15	3	10
3761364	02/08/2015	Away	381	Manhattan	225:00	24	61	8	29	21	36	77	16	25	41	16	13	9	2	23
3761364	02/08/2015	Home	576	Rider	225:00	31	59	7	13	16	32	85	12	27	39	17	12	8	5	22
3820798	03/18/2015	Neutral	579	Robert Morris	200:00	28	62	4	16	21	33	81	11	20	31	11	5	12	2	21
3820798	03/18/2015	Neutral	2711	North Florida	200:00	25	52	9	22	18	26	77	13	29	42	15	19	1	4	23
3720344	01/28/2015	Away	635	Seton Hall	200:00	29	58	13	26	9	13	80	11	27	38	23	15	2	3	13
3720344	01/28/2015	Home	387	Marquette	200:00	28	66	9	29	5	11	70	12	20	32	26	9	8	2	16
3720345	01/28/2015	Away	810	Wright St.	225:00	27	59	13	28	9	17	76	10	25	35	18	17	7	3	26
3720345	01/28/2015	Home	514	Oakland	225:00	25	57	7	26	27	32	84	9	27	36	20	13	6	2	16
3506847	11/14/2014	Away	0	Huston-Tillotson	200:00	25	66	4	19	20	29	74	17	19	36	15	20	11	5	26
3506847	11/14/2014	Home	706	UTSA	200:00	32	65	5	15	23	29	92	16	29	45	16	21	10		23
3514094	11/19/2014	Away	391	UMBC	200:00	14	53	2	21	8	13	38	10	28	38	11	19	11	7	18
3514094	11/19/2014	Home	369	Loyola Maryland	200:00	15	51	1	13	14	25	45	14	30	44	4	19	11	2	15
3795897	02/21/2015	Away	26172	A&M-Corpus; Chris	200:00	24	59	4	14	16	17	68	11	23	34	11	12	3	1	21
3795897	02/21/2015	Home	2743	Incarnate Word	200:00	22	46	7	21	23	28	74	4	25	29	14	12	6	8	14
3542964	11/29/2014	Away	153	Colgate	200:00	25	50	9	18	12	18	71	6	20	26	15	14	4	1	24
3542964	11/29/2014	Home	28	Arizona St.	200:00	25	46	6	17	22	31	78	6	22	28	11	11	6	3	19
3541922	11/29/2014	Away	505	Northern Ky.	200:00	28	49	5	16	18	26	79	1	27	28	5	13	6	5	25
3541922	11/29/2014	Home	295	Idaho	200:00	24	56	7	19	19	29	74	12	23	35	11	14	4		24
3634429	12/31/2014	Away	149	Coastal Caro.	200:00	28	51	10	15	17	20	83	6	27	33	13	11	6	2	17
3634429	12/31/2014	Home	19651	High Point	200:00	24	58	8	22	12	16	68	9	19	28	13	11	5	4	15
3634424	12/31/2014	Away	248	George Mason	200:00	18	61		14	7	15	43	12	26	38	10	11	10	3	16
3634424	12/31/2014	Home	522	Oklahoma	200:00	22	56	4	15	13	20	61	12	35	47	7	14	5	7	14
3658280	01/08/2015	Away	792	Winthrop	200:00	21	51	7	26	8	9	57	8	18	26	12	11	6	6	9
3658280	01/08/2015	Home	1320	Presbyterian	200:00	22	53	1	7	11	12	56	13	23	36	3	15	5	2	11
3617904	12/21/2014	Away	0	Reinhardt	200:00	27	72	9	28	9	14	72	19	16	35	11	17	8	1	15
3617904	12/21/2014	Home	792	Winthrop	200:00	38	57	10	18	14	17	100	5	30	35	19	15	9	9	18
3577504	11/23/2014	Away	101	CSUN	250:00	33	74	4	17	18	24	88	12	33	45	13	14	2	5	30
3577504	11/23/2014	Home	32	UALR	250:00	30	75	4	21	30	41	94	18	32	50	10	8	6	2	20
3595905	12/13/2014	Away	563	Radford	200:00	19	50	3	11	8	9	49	7	17	24	6	17	4	5	22
3595905	12/13/2014	Home	251	Georgetown	200:00	27	56	7	20	15	20	76	15	24	39	19	13	10	5	16
3757564	02/07/2015	Away	109	UC Irvine	200:00	21	53	4	19	10	13	56	12	29	41	11	12	4	4	14
3757564	02/07/2015	Home	99	Long Beach St.	200:00	20	60	6	18	9	14	55	14	21	35	8	6	7	2	13
3617900	12/21/2014	Away	392	Maryland	200:00	24	53	10	26	15	18	73	7	31	38	13	13	9	1	16
3617900	12/21/2014	Home	521	Oklahoma St.	200:00	26	61	8	27	4	9	64	8	24	32	13	11	10	4	17
3595909	12/13/2014	Away	474	New Orleans	200:00	21	49	2	10	16	27	60	6	18	24	6	14	5	2	18
3595909	12/13/2014	Home	627	San Diego	200:00	28	53	9	20	20	26	85	9	29	38	13	10	9	1	24
3718246	01/27/2015	Away	768	West Virginia	200:00	20	55	4	17	21	29	65	12	24	36	9	20	13	4	28
3718246	01/27/2015	Home	327	Kansas St.	200:00	18	49	3	10	20	35	59	13	25	38	7	25	9	3	26
3519112	11/23/2014	Neutral	817	Youngstown St.	200:00	23	50	9	20	21	27	76	10	27	37	16	13	3	2	13
3519112	11/23/2014	Neutral	459	UNC Greensboro	200:00	25	59	10	24	7	10	67	9	21	30	15	13	6	1	23
3543218	11/30/2014	Neutral	631	Santa Clara	200:00	24	48	10	22	10	12	68	7	22	29	13	11	4	1	13
3543218	11/30/2014	Neutral	576	Rider	200:00	25	60	6	24	4	7	60	15	17	32	11	9	6		14
3807528	03/07/2015	Away	1092	Gardner-Webb	200:00	21	55	6	23	22	30	70	9	19	28	10	8	9		17
3807528	03/07/2015	Home	149	Coastal Caro.	200:00	29	57	5	13	10	14	73	12	29	41	15	17	4	3	22
3806363	03/06/2015	Away	456	UNC Asheville	200:00	20	53	4	19	13	17	57	10	25	35	9	21	8	2	17
3806363	03/06/2015	Home	149	Coastal Caro.	200:00	25	58	8	22	16	20	74	9	24	33	17	13	14	8	17
3806365	03/06/2015	Away	80	Brown	200:00	25	51	6	19	13	26	69	9	28	37	16	14	3	1	25
3806365	03/06/2015	Home	172	Dartmouth	200:00	25	57	6	17	19	29	75	11	23	34	12	10	8	5	22
3602224	12/15/2014	Away	489	N.C. Central	200:00	14	47	1	15	18	26	47	6	17	23	5	15	6	6	18
3602224	12/15/2014	Home	404	Memphis	200:00	30	58	5	15	16	22	81	14	33	47	19	14	5	7	25
3731624	01/31/2015	Away	617	Saint Peter's	225:00	20	58	3	17	18	27	61	8	29	37	9	10	8	4	24
3731624	01/31/2015	Home	310	Iona	225:00	21	61	6	24	20	29	68	15	32	47	12	15	7	1	23
3795546	02/21/2015	Away	497	North Texas	200:00	25	64	5	17	15	22	70	19	20	39	13	7	9	3	15
3795546	02/21/2015	Home	231	FIU	200:00	21	49	2	13	12	18	56	11	22	33	7	15	6	8	22
3615504	12/20/2014	Away	604	St. Joseph's (IN)	200:00	22	57	6	23	4	7	54	10	34	44	9	29	6	2	24
3615504	12/20/2014	Home	136	Chicago St.	200:00	25	63	5	17	21	37	76	14	25	39	9	12	12	2	12
3795548	02/21/2015	Away	290	Howard	200:00	11	28	1	3	27	36	50	2	18	20	2	21	16	4	18
3795548	02/21/2015	Home	632	Savannah St.	200:00	19	49	1	13	9	18	48	15	22	37	11	21	10	2	22
3605105	12/16/2014	Away	457	North Carolina	200:00	30	61	3	14	16	23	79	20	31	51	16	17	8	2	22
3605105	12/16/2014	Home	459	UNC Greensboro	200:00	20	56	5	24	11	26	56	10	16	26	7	13	7	4	20
3605106	12/16/2014	Away	655	Southeastern La.	200:00	24	63	4	21	10	14	62	9	22	31	8	7	7	4	16
3605106	12/16/2014	Home	704	UTEP	200:00	31	54	6	14	12	16	80	4	32	36	21	10	4	4	13
3733664	02/01/2015	Away	415	Miami (FL)	200:00	20	47	8	24	6	11	54	9	13	22	15	11	5	1	16
3733664	02/01/2015	Home	234	Florida St.	200:00	22	41	3	9	8	12	55	7	18	25	9	16	5	3	12
3536905	11/28/2014	Neutral	87	Butler	200:00	22	50	4	14	16	21	64	9	19	28	8	10	5	3	20
3536905	11/28/2014	Neutral	251	Georgetown	200:00	22	53	4	13	10	19	58	15	22	37	11	14	4	4	20
3813729	03/12/2015	Neutral	236	Fordham	200:00	19	49	10	21	9	13	57	10	25	35	11	16	7	3	21
3813729	03/12/2015	Neutral	740	VCU	200:00	18	59	8	25	19	27	63	20	23	43	9	11	7	4	18
3714187	01/25/2015	Away	391	UMBC	200:00	18	41	7	14	12	14	55	2	19	21	10	15	4	1	15
3714187	01/25/2015	Home	14	Albany (NY)	200:00	23	49	7	22	16	21	69	11	22	33	12	10	7	1	19
3788722	02/14/2015	Away	500	Northeastern	200:00	20	49	4	16	17	31	61	9	24	33	13	15	8	2	15
3788722	02/14/2015	Home	460	UNCW	200:00	25	51	3	11	13	18	66	3	25	28	7	11	10	7	22
3795871	02/21/2015	Away	388	Marshall	200:00	17	59	4	25	16	20	54	12	26	38	7	13	6	4	19
3795871	02/21/2015	Home	9	UAB	200:00	27	66	3	12	15	21	72	17	31	48	15	11	6	3	17
3619305	12/20/2014	Away	201	Eastern Ill.	200:00	25	45	4	13	6	8	60	2	23	25	14	21	9	3	20
3619305	12/20/2014	Home	305	Indiana St.	200:00	20	55	6	25	10	18	56	16	19	35	12	18	7	2	15
3807183	03/07/2015	Away	81	Bryant	200:00	18	45	8	20	9	13	53	9	20	29	12	19	5	3	17
3807183	03/07/2015	Home	579	Robert Morris	200:00	25	56	7	23	9	10	66	12	21	33	12	14	15	3	15
3717984	01/27/2015	Away	606	Saint Joseph's	200:00	20	58	6	19	2	2	48	8	25	33	16	12	6	8	15
3717984	01/27/2015	Home	340	La Salle	200:00	19	51	4	15	11	14	53	9	28	37	14	13	8	5	12
3782348	02/12/2015	Away	719	Tulsa	200:00	17	54	5	20	6	14	45	12	18	30	8	6	1	1	12
3782348	02/12/2015	Home	164	UConn	200:00	26	51	9	24	9	13	70	9	30	39	15	7		10	12
3645547	01/04/2015	Away	2699	IUPUI	200:00	26	55	1	12	10	11	63	7	22	29	8	7	7	1	20
3645547	01/04/2015	Home	308	IPFW	200:00	18	50	7	20	15	20	58	11	22	33	7	11	2	5	13
3717004	01/26/2015	Away	165	Coppin St.	200:00	27	60	11	26	19	32	84	10	21	31	14	6	8	2	21
3717004	01/26/2015	Home	488	N.C. A&T;	200:00	25	54	2	12	19	28	71	13	29	42	7	18		2	24
3626364	12/28/2014	Away	302	Ill.-Chicago	200:00	18	43	6	18	18	29	60	8	19	27	10	17	3	1	26
3626364	12/28/2014	Home	72	Bradley	200:00	19	41	5	14	25	40	68	7	24	31	9	8	9	4	23
3557264	12/03/2014	Away	97	Cal St. Fullerton	200:00	13	54	4	20	15	22	45	8	26	34	9	16	7	2	15
3557264	12/03/2014	Home	110	UCLA	200:00	29	65	8	19	7	13	73	13	37	50	18	14	7	6	17
3808988	03/08/2015	Neutral	299	Illinois St.	200:00	23	54	10	24	4	9	60	8	26	34	11	9	2	4	24
3808988	03/08/2015	Neutral	504	UNI	200:00	20	54	7	22	22	26	69	11	25	36	8	3	6	2	13
3801754	02/28/2015	Away	667	Southern Utah	200:00	24	48	6	14	17	26	71	4	21	25	11	13	6	2	17
3801754	02/28/2015	Home	494	North Dakota	200:00	23	53	5	16	14	18	65	10	25	35	10	13	8	6	22
3621764	12/22/2014	Away	454	Murray St.	200:00	25	45	9	21	24	30	83	9	22	31	11	12	5	5	22
3621764	12/22/2014	Home	659	Southern Ill.	200:00	23	54	5	15	20	28	71	12	13	25	8	8	3		21
3689058	01/17/2015	Away	77	BYU	200:00	25	55	10	25	17	20	77	7	21	28	11	12	6	1	24
3689058	01/17/2015	Home	610	St. Mary's (CA)	200:00	29	61	7	21	17	26	82	17	24	41	16	12	7	3	20
3655471	01/07/2015	Away	617	Saint Peter's	200:00	23	56	2	16	15	24	63	12	19	31	10	12	7	1	29
3655471	01/07/2015	Home	381	Manhattan	200:00	17	34	4	12	30	38	68	2	27	29	11	16	8	6	23
3689051	01/17/2015	Away	156	Colorado St.	200:00	21	52	6	21	22	32	70	16	30	46	9	12	8		18
3689051	01/17/2015	Home	630	San Jose St.	200:00	10	48	4	23	17	21	41	9	18	27	6	14	7	2	23
3666244	01/10/2015	Away	311	Iowa St.	200:00	25	50	6	17	18	27	74	9	31	40	14	18	1	6	27
3666244	01/10/2015	Home	768	West Virginia	200:00	22	68	7	29	21	28	72	19	19	38	10	9	9	3	23
3808189	03/07/2015	Away	94	Bakersfield	200:00	23	53	3	11	20	30	69	11	19	30	10	5	5	1	20
3808189	03/07/2015	Home	30024	Utah Valley	200:00	22	43	14	25	16	25	74	8	23	31	18	11	2	4	20
3808188	03/07/2015	Neutral	14927	Belmont	200:00	33	65	15	38	7	9	88	15	21	36	19	12	5	2	11
3808188	03/07/2015	Neutral	454	Murray St.	200:00	33	63	11	28	10	12	87	10	19	29	14	10	6	5	13
3515768	11/20/2014	Away	508	Northwestern St.	200:00	31	67	8	23	19	22	89	8	27	35	19	16	10	3	16
3515768	11/20/2014	Home	0	LSU-Alexandria	200:00	31	72	10	27	7	12	79	16	28	44	16	24	9	3	18
3511065	11/16/2014	Neutral	275	Harvard	200:00	21	47	5	14	10	13	57	8	27	35	14	24	8	8	14
3511065	11/16/2014	Neutral	285	Holy Cross	200:00	23	58	3	12	9	17	58	11	20	31	12	11	14	2	16
3774725	02/10/2015	Away	96	Fresno St.	200:00	20	54	5	14	16	25	61	10	25	35	8	11	8	4	26
3774725	02/10/2015	Home	465	UNLV	200:00	22	56	8	18	21	32	73	15	28	43	12	9	7	11	19
3808183	03/07/2015	Away	311	Iowa St.	200:00	30	53	9	14	20	28	89	7	24	31	18	9	6	4	17
3808183	03/07/2015	Home	698	TCU	200:00	26	62	7	18	17	22	76	16	23	39	14	12	6	4	20
3528878	11/26/2014	Away	363	Longwood	200:00	25	56	5	19	11	19	66	7	22	29	12	17	6	2	28
3528878	11/26/2014	Home	249	George Washington	200:00	29	56	6	15	27	39	91	12	28	40	21	14	8	2	16
3667044	01/10/2015	Away	434	Missouri	200:00	27	61	10	27	15	20	79	17	23	40	12	14	4	3	27
3667044	01/10/2015	Home	37	Auburn	200:00	25	52	10	19	25	37	85	11	20	31	16	9	9	3	22
3512265	11/14/2014	Away	574	Rice	200:00	16	52	8	29	14	15	54	5	22	27	10	11	7	2	20
3512265	11/14/2014	Home	528	Oregon St.	200:00	24	54	4	11	15	20	67	12	32	44	19	13	5	7	14
3748685	02/05/2015	Away	27	Appalachian St.	200:00	25	64	8	21	8	10	66	12	20	32	8	14	4	3	20
3748685	02/05/2015	Home	671	La.-Lafayette	200:00	28	57	7	22	18	21	81	10	29	39	16	14	4	4	17
3512261	11/14/2014	Away	625	Samford	200:00	15	66	3	20	7	11	40	13	21	34	9	12	8	2	24
