game_id	game_date	site	team_id	team_name	team_minutes	team_fgm	team_fga	team_three_fgm	team_three_fga	team_ft	team_fta	team_pts	team_offreb	team_defreb	team_totreb	team_ast	team_to	team_stl	team_blk	team_fouls
202566	02/12/2011	Away	340	La Salle	200:00	19	59	4	17	19	22	61	15	18	33	10	10	5	5	20
202566	02/12/2011	Home	596	St. Bonaventure	200:00	31	60	4	13	16	23	82	14	27	41	18	10	4	2	19
182061	12/20/2010	Away	316	Jacksonville	225:00	29	65	5	16	8	14	71	11	20	31	9	13	7	2	26
182061	12/20/2010	Home	235	Florida	225:00	21	60	3	15	23	33	68	22	26	48	9	17	1	3	13
182060	12/20/2010	Away	649	South Dakota St.	200:00	24	48	7	16	17	23	72	9	28	37	12	20	1	7	18
182060	12/20/2010	Home	129	Central Mich.	200:00	27	70	4	14	11	17	69	18	19	37	6	9	12	3	24
190489	01/20/2011	Away	563	Radford	200:00	20	55	5	16	13	22	58	11	21	32	11	15	7	5	20
190489	01/20/2011	Home	792	Winthrop	200:00	28	58	4	11	14	24	74	16	28	44	18	15	8	4	19
197452	02/05/2011	Away	432	Mississippi Val.	200:00	25	57	8	20	5	10	63	6	32	38	12	18	9	5	21
197452	02/05/2011	Home	6	Alabama A&M;	200:00	20	56	4	14	16	25	60	9	30	39	13	13	13	7	16
197451	02/05/2011	Away	66	Boise St.	200:00	19	56	5	22	6	10	49	13	14	27	12	14	3	2	17
197451	02/05/2011	Home	731	Utah St.	200:00	27	42	5	8	18	22	77	4	27	31	20	12	8	3	12
170938	11/22/2010	Away	194	Duquesne	200:00	34	56	9	22	13	20	90	12	25	37	22	17	13	6	20
170938	11/22/2010	Home	71	Bowling Green	200:00	12	44	7	22	23	29	54	11	14	25	8	25	7	3	19
170939	11/22/2010	Away	167	Cornell	200:00	19	54	10	25	9	10	57	12	24	36	16	21	6	5	24
170939	11/22/2010	Home	352	Lehigh	200:00	16	53	5	19	23	30	60	16	24	40	10	15	11	2	13
170932	11/22/2010	Away	655	Southeastern La.	200:00	23	50	3	14	25	31	74	12	26	38	9	14	7	1	20
170932	11/22/2010	Home	315	Jacksonville St.	200:00	23	55	5	12	15	24	66	10	19	29	13	10	6	4	24
170933	11/18/2010	Away	315	Jacksonville St.	200:00	21	62	4	14	9	18	55	16	23	39	13	17	9	4	27
170933	11/18/2010	Home	741	VMI	200:00	17	40	5	17	26	37	65	4	31	35	9	18	9	9	15
170931	11/22/2010	Away	541	Pepperdine	200:00	21	49	6	14	12	20	60	6	16	22	12	11	8	1	25
170931	11/22/2010	Home	669	Missouri St.	200:00	26	43	8	18	20	28	80	6	27	33	18	12	5	2	19
170936	11/22/2010	Away	402	McNeese St.	200:00	18	61	9	26	15	21	60	22	20	42	7	11	4	3	20
170936	11/22/2010	Home	664	Southern Miss.	200:00	28	64	5	19	14	23	75	25	25	50	15	11	8	7	20
170937	11/22/2010	Away	693	Chattanooga	200:00	22	55	7	25	14	21	65	12	25	37	9	25	6	1	17
170937	11/22/2010	Home	367	Louisville	200:00	37	75	15	37	17	19	106	14	26	40	29	12	19	6	21
170934	11/22/2010	Away	7	Alabama St.	200:00	16	47	4	15	10	23	46	13	17	30	7	19	5	4	25
170934	11/22/2010	Home	371	Loyola Chicago	200:00	22	47	2	8	28	33	74	12	27	39	14	12	9	2	21
170935	11/22/2010	Away	716	Troy	200:00	25	64	8	32	12	19	70	8	27	35	8	16	7	2	23
170935	11/22/2010	Home	706	UTSA	200:00	25	62	10	31	21	27	81	12	35	47	11	19	8	1	23
204391	02/13/2011	Away	482	Niagara	200:00	15	59	0	17	20	34	50	25	26	51	6	18	14	0	20
204391	02/13/2011	Home	576	Rider	200:00	20	58	9	26	12	19	61	16	28	44	13	19	10	9	22
193821	01/29/2011	Away	503	Northern Ill.	200:00	15	42	2	12	20	25	52	7	21	28	9	17	1	1	19
193821	01/29/2011	Home	86	Buffalo	200:00	20	49	6	16	17	24	63	9	25	34	12	10	4	1	22
204395	02/12/2011	Away	813	Yale	200:00	22	57	4	16	21	27	69	12	25	37	7	10	4	5	13
204395	02/12/2011	Home	172	Dartmouth	200:00	24	61	5	11	7	9	60	12	25	37	10	15	7	5	25
204396	02/12/2011	Away	6	Alabama A&M;	200:00	20	62	3	18	25	40	68	16	16	32	8	12	10	3	23
204396	02/12/2011	Home	7	Alabama St.	200:00	28	54	3	10	23	35	82	18	35	53	15	19	7	6	30
193824	01/29/2011	Away	485	Norfolk St.	200:00	26	48	4	8	20	27	76	8	17	25	11	17	11	6	25
193824	01/29/2011	Home	446	Morgan St.	200:00	21	49	3	7	29	39	74	15	18	33	9	18	7	6	23
202705	02/12/2011	Away	794	Green Bay	200:00	23	56	4	13	12	17	62	9	19	28	10	11	8	5	20
202705	02/12/2011	Home	371	Loyola Chicago	200:00	27	62	9	22	16	21	79	20	29	49	12	13	6	2	17
202707	02/12/2011	Away	153	Colgate	200:00	20	48	8	14	12	12	60	8	15	23	10	11	7	3	20
202707	02/12/2011	Home	23	American	200:00	21	41	4	11	23	28	69	6	19	25	12	10	7	5	12
208433	02/14/2011	Away	632	Savannah St.	225:00	23	57	10	24	9	13	65	13	24	37	12	10	5	3	15
208433	02/14/2011	Home	141	Citadel	225:00	24	55	5	12	8	16	61	12	25	37	17	11	6	1	13
190093	01/19/2011	Away	721	Air Force	200:00	22	43	6	11	5	6	55	4	16	20	16	13	3	0	17
190093	01/19/2011	Home	626	San Diego St.	200:00	25	54	11	26	7	16	68	16	18	34	14	10	8	4	10
175263	12/02/2010	Away	1320	Presbyterian	200:00	26	51	5	16	4	7	61	8	16	24	18	18	5	1	18
175263	12/02/2010	Home	355	Liberty	200:00	26	61	4	16	14	16	70	19	17	36	17	14	9	2	17
172942	11/27/2010	Away	415	Miami (FL)	200:00	25	55	13	33	24	27	87	15	21	36	16	15	5	5	24
172942	11/27/2010	Home	28755	FGCU	200:00	26	59	9	20	14	25	75	16	16	32	15	14	7	0	20
172944	11/27/2010	Away	625	Samford	225:00	20	46	7	19	23	30	70	4	33	37	13	13	3	0	19
172944	11/27/2010	Home	254	Georgia St.	225:00	22	63	8	23	9	17	61	13	26	39	13	11	4	4	28
188966	01/15/2011	Away	9	UAB	200:00	26	58	7	28	3	5	62	7	16	23	14	14	4	3	20
188966	01/15/2011	Home	719	Tulsa	200:00	28	52	4	11	18	26	78	10	27	37	16	13	8	5	13
188967	01/15/2011	Away	202	Eastern Ky.	200:00	25	55	8	21	6	9	64	7	18	25	14	11	7	0	20
188967	01/15/2011	Home	654	Southeast Mo. St.	200:00	17	39	5	16	13	19	52	7	24	31	8	19	4	3	16
188965	01/15/2011	Away	148	Cleveland St.	200:00	18	55	5	13	20	23	61	16	28	44	11	17	10	3	20
188965	01/15/2011	Home	817	Youngstown St.	200:00	18	50	4	14	11	21	51	10	22	32	12	17	7	8	17
188962	01/15/2011	Away	219	Evansville	200:00	21	52	4	15	13	18	59	8	19	27	12	12	7	2	21
188962	01/15/2011	Home	299	Illinois St.	200:00	17	42	7	17	13	20	54	10	25	35	9	22	3	3	20
188963	01/15/2011	Away	514	Oakland	200:00	26	47	7	15	27	33	86	6	27	33	11	14	7	6	17
188963	01/15/2011	Home	308	IPFW	200:00	27	65	7	25	7	10	68	12	17	29	9	11	6	2	25
188960	01/15/2011	Away	659	Southern Ill.	200:00	16	45	6	14	14	21	52	8	17	25	8	15	2	1	20
188960	01/15/2011	Home	504	UNI	200:00	24	41	6	13	18	20	72	2	24	26	15	14	4	3	20
188961	01/15/2011	Away	485	Norfolk St.	200:00	20	57	1	16	15	22	56	12	30	42	6	18	8	5	22
188961	01/15/2011	Home	270	Hampton	200:00	20	59	7	21	16	21	63	12	28	40	8	13	7	7	20
188969	01/15/2011	Away	236	Fordham	200:00	25	59	7	23	4	5	61	8	16	24	13	10	4	5	22
188969	01/15/2011	Home	458	Charlotte	200:00	22	51	11	22	16	23	71	15	26	41	12	17	3	2	12
196692	02/05/2011	Away	575	Richmond	200:00	30	66	9	27	8	11	77	17	21	38	21	12	11	5	16
196692	02/05/2011	Home	236	Fordham	200:00	23	53	5	16	9	17	60	12	21	33	10	17	2	7	15
175083	12/01/2010	Away	136	Chicago St.	200:00	20	61	3	12	8	11	51	10	21	31	8	17	7	0	19
175083	12/01/2010	Home	782	Wichita St.	200:00	30	59	10	26	21	25	91	12	32	44	21	16	8	5	17
229154	03/05/2011	Away	456	UNC Asheville	200:00	24	61	2	11	10	15	60	17	20	37	8	10	10	9	23
229154	03/05/2011	Home	149	Coastal Caro.	200:00	16	47	3	16	12	19	47	16	22	38	9	21	5	7	16
216790	02/20/2011	Away	646	South Ala.	200:00	16	46	2	8	14	20	48	9	22	31	4	7	5	9	10
216790	02/20/2011	Home	183	Denver	200:00	18	48	7	19	4	8	47	9	25	34	13	10	3	3	15
182939	12/31/2010	Away	516	Occidental	200:00	22	53	5	13	1	2	50	4	9	13	15	13	7	2	15
182939	12/31/2010	Home	626	San Diego St.	200:00	36	59	8	18	13	17	93	14	28	42	19	11	8	3	10
182938	12/31/2010	Away	2711	North Florida	200:00	25	51	9	22	17	25	76	5	10	15	14	11	8	1	19
182938	12/31/2010	Home	327	Kansas St.	200:00	35	61	10	17	20	26	100	18	24	42	26	17	5	4	17
182937	12/31/2010	Away	30028	Texas-Tyler	200:00	22	58	9	30	6	9	59	7	25	32	17	25	8	7	25
182937	12/31/2010	Home	670	Texas St.	200:00	27	62	4	17	22	33	80	18	30	48	10	21	13	3	14
182936	12/23/2010	Neutral	670	Texas St.	200:00	26	55	2	11	25	42	79	11	27	38	18	14	12	1	20
182936	12/23/2010	Neutral	27	Appalachian St.	200:00	26	61	6	22	10	22	68	15	27	42	16	21	6	3	28
188502	01/15/2011	Away	391	UMBC	200:00	14	47	2	14	18	21	48	6	19	25	4	20	6	3	22
188502	01/15/2011	Home	738	Vermont	200:00	27	58	6	21	25	32	85	15	29	44	17	15	10	1	20
188503	01/15/2011	Away	690	Temple	200:00	17	55	6	24	26	37	66	15	18	33	11	16	7	5	32
188503	01/15/2011	Home	194	Duquesne	200:00	21	44	6	16	30	41	78	8	28	36	13	19	3	6	26
182933	01/01/2011	Away	371	Loyola Chicago	201:00	28	46	6	14	21	26	83	3	31	34	17	12	5	4	22
182933	01/01/2011	Home	817	Youngstown St.	201:00	17	54	4	18	15	23	53	10	17	27	11	12	5	2	23
182932	12/29/2010	Away	669	Missouri St.	200:00	22	57	7	22	7	11	58	14	24	38	8	13	6	3	21
182932	12/29/2010	Home	504	UNI	200:00	18	44	4	14	17	22	57	5	22	27	5	10	5	3	14
188506	01/15/2011	Away	251	Georgetown	200:00	23	48	11	22	17	19	74	12	18	30	9	14	6	6	14
188506	01/15/2011	Home	587	Rutgers	200:00	25	58	6	16	9	13	65	16	15	31	14	12	7	6	18
188507	01/15/2011	Away	340	La Salle	200:00	26	66	7	22	12	14	71	19	21	40	14	15	5	6	16
188507	01/15/2011	Home	400	Massachusetts	200:00	30	59	3	16	11	17	74	12	17	29	17	10	9	6	16
169028	11/15/2010	Neutral	534	Pacific	200:00	20	51	5	22	19	20	64	9	33	42	12	15	5	4	15
169028	11/15/2010	Neutral	466	Nevada	200:00	21	61	3	13	8	12	53	10	22	32	9	11	6	4	18
205930	02/13/2011	Away	428	Minnesota	200:00	22	47	2	11	16	21	62	13	25	38	16	14	11	1	13
205930	02/13/2011	Home	312	Iowa	200:00	16	47	6	28	7	11	45	9	16	25	12	17	6	4	18
175880	12/04/2010	Away	528	Oregon St.	200:00	21	54	3	14	12	21	57	14	16	30	9	17	9	2	15
175880	12/04/2010	Home	157	Colorado	200:00	34	58	8	23	7	9	83	9	24	33	20	13	6	4	17
169022	11/15/2010	Away	639	Siena	200:00	26	51	9	17	8	15	69	10	22	32	12	24	6	2	24
169022	11/15/2010	Home	428	Minnesota	200:00	25	57	7	22	19	30	76	16	20	36	17	15	15	6	14
169027	11/15/2010	Away	415	Miami (FL)	200:00	20	61	3	19	25	36	68	23	28	51	5	18	5	5	29
169027	11/15/2010	Home	404	Memphis	200:00	19	56	4	22	30	39	72	12	19	31	10	12	10	6	29
169024	11/12/2010	Away	101	CSUN	200:00	18	62	2	12	12	21	50	18	20	38	6	27	9	2	24
169024	11/12/2010	Home	110	UCLA	200:00	29	51	5	17	20	32	83	9	30	39	19	22	17	12	21
169025	11/15/2010	Away	541	Pepperdine	200:00	26	51	5	12	12	17	69	8	18	26	10	18	9	3	20
169025	11/15/2010	Home	110	UCLA	200:00	30	57	5	16	14	25	79	15	20	35	21	13	7	2	18
194484	01/29/2011	Away	536	Tex.-Pan American	200:00	27	63	7	13	12	15	73	10	25	35	12	9	3	1	19
194484	01/29/2011	Home	650	South Dakota	200:00	27	52	5	15	17	21	76	4	29	33	15	14	3	2	18
194480	01/29/2011	Away	305	Indiana St.	200:00	21	56	9	22	18	24	69	15	17	32	11	20	6	2	29
194480	01/29/2011	Home	169	Creighton	200:00	22	47	8	17	31	41	83	11	23	34	15	16	6	2	22
194482	01/30/2011	Away	504	UNI	200:00	21	46	2	11	16	20	60	5	20	25	5	10	4	2	14
194482	01/30/2011	Home	669	Missouri St.	200:00	22	52	5	14	10	13	59	9	22	31	12	11	4	2	17
193172	01/27/2011	Away	2915	Wofford	200:00	24	56	2	13	24	29	74	14	22	36	16	7	7	1	17
193172	01/27/2011	Home	27	Appalachian St.	200:00	21	49	6	15	17	19	65	8	19	27	6	14	5	5	20
193174	01/27/2011	Away	600	Saint Francis (PA)	225:00	33	66	8	20	14	23	88	13	26	39	14	11	2	6	20
193174	01/27/2011	Home	590	Sacred Heart	225:00	32	66	6	15	16	22	86	10	24	34	12	8	8	4	20
193176	01/27/2011	Away	691	Tennessee St.	200:00	23	45	9	15	10	17	65	6	17	23	18	13	5	3	22
193176	01/27/2011	Home	444	Morehead St.	200:00	25	57	7	21	15	25	72	21	21	42	11	11	6	3	17
178102	12/08/2010	Away	180	Delaware	200:00	19	53	5	19	12	25	55	15	25	40	11	10	3	3	26
178102	12/08/2010	Home	270	Hampton	200:00	17	48	2	12	17	31	53	13	23	36	6	8	5	6	22
174682	12/01/2010	Away	500	Northeastern	200:00	29	65	6	18	8	11	72	12	15	27	15	8	11	5	18
174682	12/01/2010	Home	556	Providence	200:00	28	62	5	12	16	21	77	21	26	47	10	15	6	10	12
178100	12/08/2010	Away	695	UT Martin	200:00	26	50	6	11	15	25	73	12	33	45	18	19	6	3	19
178100	12/08/2010	Home	1004	Central Ark.	200:00	27	63	3	19	7	14	64	9	16	25	13	12	5	4	22
174685	12/01/2010	Away	198	East Tenn. St.	200:00	23	48	9	22	18	33	73	8	31	39	15	15	6	4	18
174685	12/01/2010	Home	175	Dayton	200:00	22	66	13	38	11	16	68	15	26	41	17	12	5	1	23
178105	12/08/2010	Away	194	Duquesne	200:00	24	42	15	24	18	26	81	8	16	24	21	19	7	5	16
178105	12/08/2010	Home	794	Green Bay	200:00	28	58	4	16	11	14	71	16	15	31	12	17	7	2	22
238871	03/30/2011	Away	169	Creighton	200:00	18	43	7	18	15	18	58	6	21	27	11	20	4	4	9
238871	03/30/2011	Home	529	Oregon	200:00	31	58	5	16	4	7	71	8	19	27	15	12	13	1	17
174689	11/30/2010	Away	630	San Jose St.	200:00	24	63	7	19	8	14	63	15	30	45	11	18	7	1	22
174689	11/30/2010	Home	706	UTSA	200:00	25	60	5	21	17	26	72	11	27	38	11	11	8	1	15
171411	11/20/2010	Away	695	UT Martin	200:00	28	63	10	20	28	34	94	17	21	38	10	21	6	1	25
171411	11/20/2010	Home	508	Northwestern St.	200:00	33	68	11	19	26	30	103	16	22	38	21	14	10	10	25
193214	01/27/2011	Away	1068	Elon	200:00	24	61	12	36	7	13	67	20	22	42	14	14	2	2	14
193214	01/27/2011	Home	625	Samford	200:00	25	47	12	21	7	12	69	4	22	26	14	11	7	2	14
193213	01/27/2011	Away	414	Miami (OH)	200:00	28	44	2	9	10	16	68	7	27	34	6	19	3	1	12
193213	01/27/2011	Home	129	Central Mich.	200:00	22	57	8	17	6	11	58	11	12	23	7	9	11	1	17
224254	02/26/2011	Away	473	New Mexico	200:00	29	53	6	19	16	22	80	12	26	38	16	13	3	1	15
224254	02/26/2011	Home	698	TCU	200:00	27	59	4	17	12	20	70	13	16	29	17	10	7	1	20
224253	02/26/2011	Away	287	Houston Baptist	200:00	24	56	6	17	8	16	62	4	19	23	10	9	7	0	22
224253	02/26/2011	Home	30024	Utah Valley	200:00	22	53	5	22	18	26	67	14	34	48	15	15	1	2	16
224252	02/26/2011	Away	441	Montana	225:00	22	55	3	20	8	10	55	6	21	27	16	10	10	8	16
224252	02/26/2011	Home	207	Eastern Wash.	225:00	22	49	7	13	8	14	59	8	28	36	12	17	6	7	13
224250	02/26/2011	Away	189	Drake	200:00	23	62	5	25	13	20	64	13	18	31	14	10	5	0	15
224250	02/26/2011	Home	72	Bradley	200:00	36	57	6	16	12	16	90	6	30	36	19	11	9	2	16
184196	01/03/2011	Away	740	VCU	200:00	19	57	6	23	22	26	66	10	15	25	10	13	5	1	23
184196	01/03/2011	Home	254	Georgia St.	200:00	27	53	1	8	21	30	76	14	29	43	13	18	4	5	17
184195	01/03/2011	Away	460	UNCW	200:00	21	48	9	20	10	13	61	10	20	30	9	12	7	2	15
184195	01/03/2011	Home	786	William & Mary	200:00	22	52	7	21	8	13	59	14	20	34	9	14	7	5	12
184193	01/03/2011	Away	81	Bryant	200:00	22	58	10	29	3	5	57	11	20	31	11	18	8	1	25
184193	01/03/2011	Home	439	Monmouth	200:00	17	47	6	21	26	34	66	14	27	41	14	18	9	4	15
184191	01/03/2011	Away	381	Manhattan	200:00	28	62	4	12	18	25	78	13	26	39	7	20	6	7	21
184191	01/03/2011	Home	576	Rider	200:00	29	62	7	21	23	35	88	13	24	37	19	13	12	4	21
180759	12/16/2010	Away	637	Shenandoah	200:00	18	55	4	16	4	9	44	5	27	32	7	13	6	0	22
180759	12/16/2010	Home	786	William & Mary	200:00	23	55	12	26	14	24	72	9	35	44	15	12	8	3	11
180758	12/16/2010	Away	23	American	200:00	23	50	6	15	10	12	62	6	21	27	17	14	3	2	22
180758	12/16/2010	Home	509	Northwestern	200:00	25	50	7	16	21	25	78	6	21	27	18	10	9	4	15
180754	12/16/2010	Away	108	UC Davis	200:00	26	51	9	21	10	12	71	5	22	27	20	13	2	4	22
180754	12/16/2010	Home	493	North Dakota St.	200:00	29	59	5	12	13	24	76	16	22	38	14	12	6	1	15
174356	11/29/2010	Away	323	Johnson C. Smith	200:00	22	61	11	28	9	9	64	16	21	37	19	15	6	1	13
174356	11/29/2010	Home	115	Campbell	200:00	32	60	9	24	4	10	77	12	23	35	26	10	8	6	12
174357	11/29/2010	Away	0	Central Penn	200:00	34	69	5	13	19	34	92	13	22	35	13	36	19	3	21
174357	11/29/2010	Home	741	VMI	200:00	54	94	21	48	22	34	151	23	29	52	31	22	22	3	23
174354	11/29/2010	Away	579	Robert Morris	200:00	19	48	6	12	9	14	53	18	18	36	11	19	11	3	18
174354	11/29/2010	Home	148	Cleveland St.	200:00	21	47	5	16	11	16	58	11	13	24	7	12	11	3	13
190412	01/20/2011	Away	366	Louisiana Tech	200:00	24	56	6	21	3	4	57	5	16	21	15	12	3	2	21
190412	01/20/2011	Home	731	Utah St.	200:00	27	58	4	16	16	18	74	16	28	44	19	13	4	4	12
170459	11/20/2010	Away	96	Fresno St.	200:00	20	50	4	18	10	16	54	12	21	33	12	18	4	4	18
170459	11/20/2010	Home	104	UC Santa Barbara	200:00	27	53	5	13	10	18	69	13	19	32	17	11	13	2	19
189106	01/16/2011	Away	513	Notre Dame	200:00	16	39	3	15	19	32	54	5	19	24	11	20	6	2	25
189106	01/16/2011	Home	603	St. John's (NY)	200:00	22	45	4	9	24	29	72	5	27	32	10	16	5	3	25
