player_id	player_name	team_id	team_name	jersey	year	pos	height	played	started	minutes	fgm	fga	fgpct	three_fgm	three_fga	three_fgpct	ft	fta	ftpct	pts	ptsavg	offreb	defreb	totreb	rebavg	ast	to	stl	blk	fouls	dbldbl	trpdbl
1400668	Scott, Bryce	342	Lafayette	14	Fr	G	6-2	33	17	801:11	90	201	44.78	44	103	42.72	45	52	86.54	269	8.15	15	43	58	1.76	57	35	17	4	37	 	 
1292888	Flannigan, Alan	342	Lafayette	22	So	G	6-6	29	2	425:18	29	73	39.73	1	10	10.00	17	25	68.00	76	2.62	29	56	85	2.93	13	25	14	6	60	 	 
1292891	Trist, Dan	342	Lafayette	20	So	F	6-9	29	29	715:32	150	282	53.19	1	2	50.00	59	88	67.05	360	12.41	38	70	108	3.72	46	70	15	11	63	 	 
1173935	Smith, Les	342	Lafayette	23	Jr	G	6-0	28	2	165:12	11	39	28.21	6	15	40.00	4	5	80.00	32	1.14	2	9	11	0.39	5	18	5	 	21	 	 
1173934	Detmer, Jack	342	Lafayette	4	Jr	G	6-2	20	0	68:02	2	10	20.00	 	4		1	2	50.00	5	0.25	1	5	6	0.30	2	7	3	 	8	 	 
1400670	Freeland, Ben	342	Lafayette	34	Fr	F	6-10	20	1	72:06	3	8	37.50	 	 		4	4	100.00	10	0.50	1	8	9	0.45	1	12	3	1	15	 	 
1400671	Murphy, Billy	342	Lafayette	44	Fr	F	6-9	14	0	14:00	4	6	66.67	 	1		 	 		8	0.57	2	1	3	0.21	1	1	 	 	1	 	 
1175194	Vest, Matt	810	Wright St.	24	Jr	G	6-5	35	35	835:00	74	160	46.25	18	61	29.51	26	50	52.00	192	5.49	24	105	129	3.69	79	41	37	5	46	 	 
1396714	Yoho, JT	810	Wright St.	11	Fr	F	6-6	35	5	585:00	79	172	45.93	38	87	43.68	36	48	75.00	232	6.63	23	62	85	2.43	18	28	9	4	67	1	 
1396713	Dixon, Miles	810	Wright St.	5	Jr	G	6-1	35	3	800:00	105	260	40.38	18	53	33.96	67	89	75.28	295	8.43	16	35	51	1.46	42	47	30	8	56	 	 
1396712	Young, Jerran	810	Wright St.	4	Jr	F	6-6	35	10	669:00	112	213	52.58	20	49	40.82	59	93	63.44	303	8.66	47	97	144	4.11	29	59	48	18	96	1	 
1288826	Griffin, Kendall	810	Wright St.	15	So	G	6-4	35	32	1014:00	76	158	48.10	29	88	32.95	38	52	73.08	219	6.26	19	65	84	2.40	71	53	37	9	69	 	 
1396715	Bramanti, Joe	810	Wright St.	30	Fr	G	6-2	34	12	490:00	15	38	39.47	1	8	12.50	24	31	77.42	55	1.62	5	50	55	1.62	38	41	14	1	47	 	 
1288828	Sledge, Tavares	810	Wright St.	44	So	F	6-9	33	23	579:00	57	137	41.61	 	7		23	44	52.27	137	4.15	47	90	137	4.15	12	35	23	9	87	 	 
1288822	Arceneaux, Reggie	810	Wright St.	3	So	G	5-9	33	23	979:00	104	287	36.24	47	134	35.07	42	58	72.41	297	9.00	12	66	78	2.36	84	73	26	1	34	 	 
1175193	Pacher, Aj	810	Wright St.	23	Jr	F	6-9	32	12	433:00	57	138	41.30	9	38	23.68	38	52	73.08	161	5.03	24	59	83	2.59	24	25	9	5	60	 	 
1175192	Darling, Cole	810	Wright St.	22	Jr	F	6-7	22	20	537:00	88	193	45.60	19	56	33.93	54	65	83.08	249	11.32	27	74	101	4.59	13	38	28	8	64	1	 
1396711	Drummond, Bobo	810	Wright St.	0	Fr	G	5-11	14	0	69:00	1	6	16.67	1	5	20.00	2	2	100.00	5	0.36	1	5	6	0.43	5	4	3	 	7	 	 
1396716	Roddy, Jacoby	810	Wright St.	45	Fr	F	6-5	8	0	31:00	3	8	37.50	 	1		4	4	100.00	10	1.25	1	6	7	0.88	1	2	1	1	2	 	 
1396717	Collie, Daniel	810	Wright St.	1	Fr	G	5-11	6	0	15:00	1	4	25.00	 	 		 	 		2	0.33	2	 	2	0.33	 	1	 	 	 	 	 
1175195	Gossard, Stephen	810	Wright St.	34	So	F	6-6	5	0	13:00	3	4	75.00	 	 		1	2	50.00	7	1.40	3	 	3	0.60	 	 	 	 	5	 	 
1447324	Davis, Steven	810	Wright St.	20	N/A		-	1	0	2:00	 	 		 	 		 	 		 		 	 	 		 	 	 	 	 	 	 
1289267	Gilmore, Derrious	811	Wyoming	01	Sr	G	5-10	34	34	1163:00	136	368	36.96	79	215	36.74	69	88	78.41	420	12.35	7	50	57	1.68	100	94	41	2	76	 	 
1398118	Adams, Josh	811	Wyoming	14	Fr	G	6-2	34	26	980:00	73	211	34.60	21	93	22.58	58	91	63.74	225	6.62	12	37	49	1.44	53	43	27	8	70	 	 
1398119	Cooke Jr., Derek	811	Wyoming	11	So	F	6-9	34	2	442:00	45	85	52.94	 	1		15	45	33.33	105	3.09	64	64	128	3.76	8	19	7	10	46	1	 
1398124	Sobey, Nathan	811	Wyoming	20	Jr	G	6-4	33	0	439:00	33	78	42.31	18	43	41.86	33	51	64.71	117	3.55	5	27	32	0.97	24	22	10	4	37	 	 
1289270	Nance Jr., Larry	811	Wyoming	22	So	F	6-8	33	33	1057:00	129	242	53.31	10	29	34.48	84	112	75.00	352	10.67	64	164	228	6.91	41	51	42	24	85	3	 
1289268	Grabau, Riley	811	Wyoming	02	So	G	6-2	32	30	986:00	57	162	35.19	40	124	32.26	37	50	74.00	191	5.97	4	27	31	0.97	79	37	10	 	61	 	 
1178091	Washington, Leonard	811	Wyoming	00	Sr	F	6-7	32	32	973:00	147	304	48.36	13	82	15.85	93	146	63.70	400	12.50	52	211	263	8.22	55	68	42	55	83	12	 
1398120	Haldorson, Austin	811	Wyoming	21	Fr	F	6-9	26	0	141:00	11	28	39.29	3	9	33.33	4	4	100.00	29	1.12	6	16	22	0.85	3	2	4	2	17	 	 
1289269	Bentz, Jack	811	Wyoming	13	So	G	6-1	21	0	109:00	7	18	38.89	 	1		5	13	38.46	19	0.90	2	11	13	0.62	9	5	2	 	5	 	 
1398122	McManamen, Jason	811	Wyoming	23	Fr	G	6-5	19	1	133:00	9	23	39.13	5	15	33.33	7	8	87.50	30	1.58	3	7	10	0.53	4	4	3	 	15	 	 
1178090	Martinez, Luke	811	Wyoming	25	Sr	G	6-4	12	12	366:00	54	119	45.38	35	83	42.17	31	36	86.11	174	14.50	8	28	36	3.00	18	22	25	2	19	 	 
1398123	Sellers, Matt	811	Wyoming	43	So	C	6-10	11	0	56:00	6	17	35.29	 	 		 	2		12	1.09	5	5	10	0.91	3	1	1	3	7	 	 
1413298	Tyser, Aaron	811	Wyoming	03	N/A		-	4	0	5:00	 	 		 	 		 	 		 		 	2	2	0.50	 	 	 	 	 	 	 
963703	Redford, Brad	812	Xavier	12	Sr	G	6-0	31	5	714:00	74	176	42.05	66	148	44.59	23	24	95.83	237	7.65	1	37	38	1.23	17	24	11	2	35	 	 
1318846	Stenger, Erik	812	Xavier	35	Jr	C	6-8	31	2	275:00	23	44	52.27	 	 		9	24	37.50	55	1.77	31	39	70	2.26	6	16	7	10	47	 	 
1268372	Taylor, Travis	812	Xavier	4	Sr	F	6-7	31	31	984:00	145	267	54.31	 	 		80	135	59.26	370	11.94	73	205	278	8.97	38	54	25	25	73	10	 
1069645	Robinson, Jeff	812	Xavier	21	Sr	F	6-9	30	26	727:00	80	171	46.78	3	23	13.04	40	54	74.07	203	6.77	48	95	143	4.77	13	35	18	13	70	 	 
1268374	Martin, Justin	812	Xavier	20	So	F	6-7	30	27	778:00	82	189	43.39	25	85	29.41	47	61	77.05	236	7.87	34	107	141	4.70	27	49	24	15	72	 	 
1400935	Christon, Semaj	812	Xavier	0	Fr	G	6-3	30	29	1028:00	162	365	44.38	7	28	25.00	125	186	67.20	456	15.20	5	81	86	2.87	139	109	45	3	80	1	 
1318845	Philmore, Isaiah	812	Xavier	31	Jr	F	6-8	28	11	698:00	78	157	49.68	2	13	15.38	52	83	62.65	210	7.50	61	80	141	5.04	12	27	4	13	53	2	 
1268371	Davis, Dee	812	Xavier	11	So	G	6-0	28	24	807:00	70	178	39.33	35	95	36.84	54	74	72.97	229	8.18	8	39	47	1.68	94	71	25	 	78	1	 
1293804	Amos, Landen	812	Xavier	NA	Jr	G	6-3	23	0	174:00	1	12	8.33	 	 		7	14	50.00	9	0.39	9	21	30	1.30	2	5	4	3	21	 	 
1400937	Farr, James	812	Xavier	02	Fr	F	6-9	13	0	42:00	7	18	38.89	2	8	25.00	 	 		16	1.23	6	8	14	1.08	 	1	1	2	7	 	 
1412660	Whelan, Tim	812	Xavier	14	N/A		-	6	0	13:00	 	4		 	 		 	 		 		1	 	1	0.17	 	3	 	 	 	 	 
1412659	Coker, Kevin	812	Xavier	32	N/A		-	5	0	4:00	 	 		 	 		 	 		 		 	 	 		 	1	 	 	 	 	 
1412661	Schuessler, Joe	812	Xavier	03	N/A		-	5	0	6:00	 	1		 	 		 	 		 		 	 	 		 	1	 	 	3	 	 
1293390	Duren, Javier	813	Yale	20	So	G	6-4	31	20	657:23	79	188	42.02	20	67	29.85	61	76	80.26	239	7.71	28	82	110	3.55	80	80	37	5	94	 	 
1067766	Morgan, Austin	813	Yale	1	Sr	G	5-11	31	31	902:33	92	253	36.36	60	165	36.36	93	102	91.18	337	10.87	6	41	47	1.52	60	61	34	1	45	 	 
1067774	Martin, Sam	813	Yale	25	Sr	G	6-3	31	5	400:12	44	104	42.31	34	74	45.95	20	26	76.92	142	4.58	1	25	26	0.84	21	17	7	1	23	 	 
1293392	Cotton, Armani	813	Yale	12	So	G	6-7	31	23	633:21	61	146	41.78	16	58	27.59	53	64	82.81	191	6.16	43	122	165	5.32	24	33	21	10	33	1	 
1067773	Grace, Michael	813	Yale	5	Sr	G	6-0	30	11	525:05	49	132	37.12	16	46	34.78	39	50	78.00	153	5.10	2	39	41	1.37	67	41	20	2	35	 	 
1182639	Kelley, Greg	813	Yale	32	Jr	F	6-8	30	13	410:12	44	119	36.97	20	53	37.74	23	28	82.14	131	4.37	24	57	81	2.70	19	19	5	7	51	 	 
1413072	Sears, Justin	813	Yale	22	N/A		-	29	15	622:26	107	219	48.86	 	3		62	106	58.49	276	9.52	78	77	155	5.34	25	57	29	17	75	1	 
1182640	Kreisberg, Jeremiah	813	Yale	50	Jr	F	6-10	27	8	424:14	56	118	47.46	4	16	25.00	36	59	61.02	152	5.63	27	48	75	2.78	18	35	7	5	57	 	 
1293391	Townsend, Matt	813	Yale	42	So	F	6-7	26	17	578:00	77	144	53.47	 	 		45	63	71.43	199	7.65	43	62	105	4.04	25	34	9	9	59	 	 
1413090	Victor, Nick	813	Yale	21	N/A		-	23	1	357:02	21	55	38.18	6	17	35.29	18	29	62.07	66	2.87	19	39	58	2.52	33	18	13	10	37	 	 
1293389	Sherrod, Brandon	813	Yale	35	So	F	6-6	22	9	366:27	44	88	50.00	 	 		39	67	58.21	127	5.77	26	54	80	3.64	11	21	7	22	51	 	 
1182641	Pritchard, Jesse	813	Yale	11	Jr	G	6-5	13	2	151:19	8	29	27.59	3	15	20.00	6	7	85.71	25	1.92	7	14	21	1.62	5	11	3	 	8	 	 
1293388	Childs-Klein, Will	813	Yale	34	So	C	6-11	11	0	32:01	8	14	57.14	 	2		3	6	50.00	19	1.73	3	5	8	0.73	1	4	2	3	6	 	 
1413091	Montague, Jack	813	Yale	04	N/A		-	9	0	38:05	6	9	66.67	4	6	66.67	3	5	60.00	19	2.11	2	1	3	0.33	11	3	2	 	4	 	 
1425910	Bedart Ghani, Khaliq	813	Yale	10	N/A		-	2	0	5:00	1	2	50.00	1	2	50.00	 	 		3	1.50	 	2	2	1.00	 	 	1	 	1	 	 
1182637	Bartlett, Will	813	Yale	3	Jr	F	6-6	1	0	 	 	 		 	 		 	 		 		 	 	 		 	1	 	 	 	 	 
1409866	Belin, Kamren	817	Youngstown St.	5	Jr	F	6-7	33	31	999:00	123	293	41.98	53	131	40.46	64	81	79.01	363	11.00	53	120	173	5.24	49	60	30	28	103	2	 
1279867	Cole, Dj	817	Youngstown St.	11	So	G	5-11	33	16	959:00	76	189	40.21	19	58	32.76	56	81	69.14	227	6.88	15	78	93	2.82	109	65	37	3	50	1	 
1177640	Allen, Blake	817	Youngstown St.	1	Sr	G	6-1	33	33	1143:00	138	367	37.60	87	249	34.94	33	51	64.71	396	12.00	30	118	148	4.48	100	40	28	3	42	2	 
1409867	Hain, Bobby	817	Youngstown St.	20	Fr	F	6-9	32	4	497:00	83	158	52.53	8	29	27.59	30	46	65.22	204	6.38	43	65	108	3.38	19	31	9	12	59	2	 
1177642	Amiker, Jr., Shawn	817	Youngstown St.	4	So	G	6-4	32	19	621:00	64	128	50.00	2	13	15.38	46	76	60.53	176	5.50	37	56	93	2.91	35	47	14	4	70	 	 
1070154	Eargle, Damian	817	Youngstown St.	21	Sr	F	6-7	31	31	914:00	144	306	47.06	1	4	25.00	75	135	55.56	364	11.74	54	145	199	6.42	17	45	34	101	91	6	 
1177641	Perry, Kendrick	817	Youngstown St.	3	Jr	G	6-0	29	28	1018:00	152	344	44.19	47	131	35.88	148	175	84.57	499	17.21	29	128	157	5.41	117	57	55	13	78	2	 
1409869	Weber, Ryan	817	Youngstown St.	33	Fr	F	6-5	27	3	273:00	19	59	32.20	8	41	19.51	7	13	53.85	53	1.96	10	19	29	1.07	24	14	13	3	33	 	 
1177644	Chojnacki, Josh	817	Youngstown St.	14	Jr	F	6-9	26	0	133:00	9	25	36.00	1	5	20.00	4	7	57.14	23	0.88	11	8	19	0.73	5	9	2	7	19	 	 
1177649	Podolsky, Mike	817	Youngstown St.	34	Jr	G	6-1	15	0	70:00	3	18	16.67	2	8	25.00	 	3		8	0.53	5	11	16	1.07	3	3	2	1	4	 	 
1177647	Larson, Fletcher	817	Youngstown St.	25	So	F	6-8	12	0	71:00	10	21	47.62	 	 		3	4	75.00	23	1.92	4	6	10	0.83	2	2	1	5	7	 	 
1279869	Reese, Danny	817	Youngstown St.	24	So	G	5-10	6	0	27:00	3	6	50.00	2	4	50.00	 	1		8	1.33	 	2	2	0.33	4	3	2	1	3	 	 
1399153	Gordon, Justin	2915	Wofford	24	Fr	F	6-7	32	4	272:00	20	55	36.36	1	6	16.67	14	23	60.87	55	1.72	16	24	40	1.25	12	19	7	5	51	 	 
1281013	Faithful, Indiana	2915	Wofford	11	So	G	6-4	32	21	841:00	46	126	36.51	19	51	37.25	27	33	81.82	138	4.31	7	90	97	3.03	112	66	32	6	72	 	 
1174987	Smith, Aerris	2915	Wofford	14	Jr	F	6-7	32	28	790:00	40	83	48.19	 	 		14	26	53.85	94	2.94	49	53	102	3.19	6	24	20	5	60	 	 
1399155	Collins, Spencer	2915	Wofford	32	Fr	G	6-4	32	32	917:00	140	372	37.63	37	124	29.84	80	107	74.77	397	12.41	28	75	103	3.22	32	51	24	6	68	1	 
1281015	Skinner, Lee	2915	Wofford	34	So	F	6-6	32	30	1104:00	118	267	44.19	5	45	11.11	88	126	69.84	329	10.28	77	160	237	7.41	69	73	44	11	70	6	 
1281012	Cochran, Karl	2915	Wofford	2	So	G	6-1	32	28	986:00	189	523	36.14	78	253	30.83	44	60	73.33	500	15.62	18	118	136	4.25	55	74	63	25	77	1	 
1281011	Byrd, Jarell	2915	Wofford	5	So	F	6-6	31	2	472:00	47	112	41.96	14	41	34.15	28	38	73.68	136	4.39	14	60	74	2.39	22	34	12	7	33	 	 
1399154	Neumann, CJ	2915	Wofford	31	Fr	F	6-7	29	2	352:00	25	53	47.17	2	5	40.00	19	25	76.00	71	2.45	22	29	51	1.76	5	19	9	3	57	 	 
1065543	Wagener, Taylor	2915	Wofford	13	Sr	G	6-3	25	2	156:00	15	34	44.12	14	32	43.75	9	11	81.82	53	2.12	1	18	19	0.76	7	9	6	2	13	 	 
1281016	Swinton, John	2915	Wofford	3	So	G	6-1	23	11	414:00	22	55	40.00	11	27	40.74	21	24	87.50	76	3.30	7	34	41	1.78	49	31	17	2	43	 	 
1281014	Hickson, Kevin	2915	Wofford	33	Fr	F	6-8	10	0	37:00	2	3	66.67	 	 		1	2	50.00	5	0.50	2	4	6	0.60	 	3	3	 	7	 	 
1399151	Long, James	2915	Wofford	12	Fr	G	5-11	7	0	20:00	 	5		 	5		1	2	50.00	1	0.14	 	 	 		 	1	 	 	1	 	 
1399150	Korkowski, Zach	2915	Wofford	4	Fr	F	6-6	6	0	13:00	 	 		 	 		 	 		 		1	2	3	0.50	 	1	 	 	1	 	 
1399149	Harris, Bryan	2915	Wofford	1	Fr	G	6-2	4	0	26:00	1	8	12.50	1	4	25.00	 	 		3	0.75	 	1	1	0.25	 	1	1	 	1	 	 
1407348	Black, Kauri	719	Tulsa	0	Sr	F	6-8	33	33	702:00	91	139	65.47	 	 		53	109	48.62	235	7.12	57	88	145	4.39	24	44	26	19	116	 	 
1067339	Haralson, Scottie	719	Tulsa	34	Sr	G	6-4	33	33	1092:00	124	335	37.01	76	211	36.02	48	57	84.21	372	11.27	34	96	130	3.94	46	43	16	5	56	1	 
1175561	Peete, Tim	719	Tulsa	5	Jr	G	6-3	33	18	611:00	34	103	33.01	7	30	23.33	25	35	71.43	100	3.03	15	81	96	2.91	47	34	27	4	45	 	 
1407352	Harrison, Shaquille	719	Tulsa	11	Fr	G	6-3	33	33	889:00	72	193	37.31	4	27	14.81	78	122	63.93	226	6.85	24	100	124	3.76	94	80	56	14	82	 	 
1407351	Woodard, James	719	Tulsa	10	Fr	G	6-4	32	29	941:00	130	303	42.90	31	112	27.68	92	135	68.15	383	11.97	48	140	188	5.88	64	73	31	6	56	5	 
1407350	Ray, Rashad	719	Tulsa	3	Fr	G	5-11	31	0	675:00	77	179	43.02	13	48	27.08	55	70	78.57	222	7.16	7	69	76	2.45	54	60	31	3	46	 	 
1407349	Swilling, Jr., Pat	719	Tulsa	2	Jr	G	6-2	26	5	670:00	88	230	38.26	65	159	40.88	37	57	64.91	278	10.69	3	55	58	2.23	41	50	10	 	51	 	 
1407355	Wright, D'Andre	719	Tulsa	40	Fr	F	6-8	24	8	402:00	71	135	52.59	 	1		61	90	67.78	203	8.46	43	79	122	5.08	7	30	1	25	75	1	 
1286198	Swannegan, Brandon	719	Tulsa	44	So	F	6-7	23	0	232:00	25	55	45.45	 	 		22	32	68.75	72	3.13	22	37	59	2.57	4	12	3	17	48	 	 
1407353	King, Zeldric	719	Tulsa	15	Fr	F	6-7	21	1	341:00	28	47	59.57	1	1	100.00	20	31	64.52	77	3.67	19	29	48	2.29	7	39	10	1	63	 	 
1286193	Booker, Jamie	719	Tulsa	4	Sr	G	6-1	10	1	21:00	 	2		 	 		 	 		 		1	2	3	0.30	1	 	 	 	4	 	 
1407354	Wood, Nick	719	Tulsa	22	Fr	G	6-1	9	0	14:00	5	10	50.00	4	7	57.14	1	2	50.00	15	1.67	 	 	 		 	1	 	 	1	 	 
1286197	Smith, Rashad	719	Tulsa	1	So	F	6-7	4	4	85:00	18	29	62.07	 	2		22	27	81.48	58	14.50	4	15	19	4.75	 	10	2	7	9	 	 
954927	Timmons, Kendall	718	Tulane	22	Sr	G	6-5	34	33	1009:00	80	206	38.83	7	27	25.93	106	159	66.67	273	8.03	49	107	156	4.59	75	63	40	9	67	 	 
1067561	Callahan, Jordan	718	Tulane	5	Sr	G	6-0	34	27	1025:00	126	323	39.01	79	208	37.98	35	52	67.31	366	10.76	14	72	86	2.53	65	40	45	1	76	 	 
1285294	Tarrant, Ricky	718	Tulane	2	So	G	6-0	34	34	1201:00	152	412	36.89	68	213	31.92	167	206	81.07	539	15.85	19	78	97	2.85	120	86	47	2	76	 	 
1285301	Drye, Tre	718	Tulane	34	So	F	6-6	34	24	780:00	59	115	51.30	 	 		40	57	70.18	158	4.65	68	105	173	5.09	14	32	18	7	78	 	 
1174696	Davis, Josh	718	Tulane	00	Jr	F	6-7	34	34	1212:00	204	411	49.64	1	2	50.00	199	277	71.84	608	17.88	141	216	357	10.50	59	89	28	30	86	19	 
1174700	Cherry, Ben	718	Tulane	4	Sr	G	6-2	33	0	477:00	50	109	45.87	33	66	50.00	12	16	75.00	145	4.39	5	24	29	0.88	17	19	10	 	42	 	 
1404410	Dabney, Louis	718	Tulane	3	Fr	G	6-2	33	1	207:00	18	63	28.57	3	19	15.79	24	28	85.71	63	1.91	11	19	30	0.91	16	14	9	3	28	 	 
1404411	Mack, Kajon	718	Tulane	11	Fr	G	6-3	28	7	269:00	27	64	42.19	8	26	30.77	12	15	80.00	74	2.64	15	20	35	1.25	15	13	16	3	21	 	 
1285299	Hook, Jay	718	Tulane	24	So	G	6-3	28	0	178:00	17	60	28.33	15	54	27.78	3	6	50.00	52	1.86	7	19	26	0.93	3	10	4	 	19	 	 
1285300	Nwogbo, Lotanna	718	Tulane	25	So	F	6-8	24	0	100:00	10	27	37.04	 	 		7	14	50.00	27	1.12	20	17	37	1.54	2	6	5	4	22	 	 
1285302	Bruha, Tomas	718	Tulane	41	Jr	C	7-0	18	10	174:00	13	29	44.83	 	 		7	13	53.85	33	1.83	23	18	41	2.28	1	14	3	2	22	 	 
1404413	Birchfield, Josh	718	Tulane	13	So	C	6-8	18	0	64:00	3	9	33.33	 	 		 	 		6	0.33	5	6	11	0.61	2	4	 	1	13	 	 
1174699	Thomas, Kevin	718	Tulane	20	Jr	F	6-9	14	0	64:00	8	12	66.67	 	 		 	2		16	1.14	3	4	7	0.50	 	4	 	3	9	 	 
1404414	Sanders, Raanthony	718	Tulane	15	Fr	G	6-4	9	0	17:00	2	5	40.00	 	2		 	 		4	0.44	 	4	4	0.44	 	 	1	1	5	 	 
1404415	Norelia, Marc Eddy	718	Tulane	21	Fr	F	6-7	9	0	16:00	 	1		 	1		 	 		 		 	3	3	0.33	 	2	1	 	1	 	 
1404412	Keenan, Max	718	Tulane	12	Jr	G	6-2	7	0	7:00	 	 		 	 		 	 		 		 	2	2	0.29	 	1	 	 	1	 	 
