game_id	game_date	away_team_id	away_team_name	away_team_minutes	away_team_fgm	away_team_fga	away_team_three_fgm	away_team_three_fga	away_team_ft	away_team_fta	away_team_pts	away_team_offreb	away_team_defreb	away_team_totreb	away_team_ast	away_team_to	away_team_stl	away_team_blk	away_team_fouls	home_team_id	home_team_name	home_team_minutes	home_team_fgm	home_team_fga	home_team_three_fgm	home_team_three_fga	home_team_ft	home_team_fta	home_team_pts	home_team_offreb	home_team_defreb	home_team_totreb	home_team_ast	home_team_to	home_team_stl	home_team_blk	home_team_fouls	neutral_site
933810	3/16/12	490	North Carolina St.	35288:00:00	31	53	3	9	14	21	79	5	33	38	13	10	3	3	13	626	San Diego St.	35288:00:00	23	61	8	23	11	14	65	8	21	29	9	9	3	2	17	1
911652	3/16/12	738	Vermont	35288:00:00	25	63	3	18	5	8	58	16	26	42	8	20	6	2	19	457	North Carolina	35288:00:00	27	65	5	18	18	24	77	15	22	37	14	11	14	6	10	1
911152	3/16/12	596	St. Bonaventure	35288:00:00	23	57	7	14	10	13	63	14	23	37	16	13	9	3	16	234	Florida St.	35288:00:00	24	53	7	19	11	14	66	9	22	31	13	11	9	9	14	1
915075	3/17/12	327	Kansas St.	35288:00:00	21	67	4	17	13	19	59	25	16	41	8	14	5	0	20	688	Syracuse	35288:00:00	23	45	6	9	23	29	75	9	23	32	13	14	6	8	18	1
915296	3/17/12	311	Iowa St.	35288:00:00	25	61	3	22	18	25	71	12	19	31	7	7	6	2	18	334	Kentucky	35288:00:00	31	56	10	20	15	22	87	12	28	40	19	11	2	5	19	1
915299	3/17/12	157	Colorado	35288:00:00	23	51	5	15	12	18	63	7	21	28	13	13	6	3	16	51	Baylor	35288:00:00	28	64	11	20	13	18	80	17	24	41	15	11	9	4	12	1
914730	3/17/12	454	Murray St.	35288:00:00	20	64	4	21	9	10	53	13	30	43	7	16	6	4	18	387	Marquette	35288:00:00	21	55	4	15	16	21	62	5	31	36	11	12	7	4	11	1
923690	3/17/12	740	VCU	35288:00:00	23	57	9	30	6	13	61	8	15	23	8	11	10	3	16	306	Indiana	35288:00:00	24	46	6	13	9	11	63	8	28	36	13	22	6	2	13	1
915530	3/17/12	473	New Mexico	35288:00:00	23	58	5	23	5	8	56	17	19	36	13	13	5	2	12	367	Louisville	35288:00:00	22	48	7	15	8	12	59	7	18	25	9	11	9	5	14	1
917130	3/17/12	736	Vanderbilt	35288:00:00	20	46	5	19	12	16	57	9	26	35	8	12	4	3	17	796	Wisconsin	35288:00:00	23	55	10	33	4	8	60	10	20	30	13	8	4	1	16	1
914650	3/17/12	260	Gonzaga	35288:00:00	22	56	8	23	14	19	66	13	21	34	14	9	3	1	19	518	Ohio St.	35288:00:00	25	53	9	24	14	18	73	9	22	31	13	11	6	4	17	1
918391	3/18/12	485	Norfolk St.	35288:00:00	18	66	4	24	10	13	50	14	17	31	9	8	3	3	21	235	Florida	35288:00:00	28	53	10	28	18	25	84	13	35	48	13	13	4	4	12	1
918910	3/18/12	140	Cincinnati	35288:00:00	19	50	5	15	19	23	62	10	23	33	13	15	13	5	18	234	Florida St.	35288:00:00	19	50	6	17	12	15	56	10	21	31	11	17	5	8	20	1
919111	3/18/12	519	Ohio	35288:00:00	17	43	9	18	19	25	62	7	18	25	10	9	9	1	19	651	South Fla.	35288:00:00	20	46	2	15	14	19	56	10	23	33	10	10	5	6	16	1
918690	3/18/12	559	Purdue	35288:00:00	20	50	8	18	12	19	60	12	24	36	11	10	3	1	16	328	Kansas	35288:00:00	21	62	6	24	15	23	63	21	23	44	10	7	6	4	18	1
916910	3/18/12	490	North Carolina St.	35288:00:00	20	54	7	15	19	31	66	17	24	41	11	10	4	3	14	251	Georgetown	35288:00:00	21	51	8	25	13	17	63	8	25	33	13	12	5	4	23	1
918670	3/18/12	169	Creighton	35288:00:00	28	68	8	20	9	12	73	9	26	35	11	9	7	3	18	457	North Carolina	35288:00:00	33	65	8	16	13	19	87	11	33	44	16	9	4	9	8	1
918810	3/18/12	609	Saint Louis	35288:00:00	18	51	7	25	18	23	61	8	20	28	9	6	5	1	16	416	Michigan St.	35288:00:00	25	46	4	10	11	17	65	5	27	32	12	11	2	1	19	1
918492	3/18/12	352	Lehigh	35288:00:00	21	64	3	22	13	20	58	15	21	36	4	8	6	5	20	812	Xavier	35288:00:00	24	54	7	15	15	21	70	12	31	43	8	14	2	6	15	1
939630	3/22/12	140	Cincinnati	35288:00:00	26	56	9	23	5	8	66	8	21	29	8	18	5	5	21	518	Ohio St.	35288:00:00	27	56	8	17	19	27	81	12	23	35	14	11	13	1	11	1
936910	3/22/12	367	Louisville	35288:00:00	21	55	9	23	6	11	57	11	28	39	15	10	9	7	11	416	Michigan St.	35288:00:00	14	49	5	21	11	12	44	8	28	36	12	15	8	7	15	1
936990	3/22/12	235	Florida	35288:00:00	24	59	7	27	13	15	68	10	32	42	15	11	5	9	15	387	Marquette	35288:00:00	20	65	6	21	12	18	58	15	26	41	11	9	8	3	17	1
936890	3/22/12	796	Wisconsin	35288:00:00	21	49	14	27	7	12	63	8	17	25	15	6	2	2	12	688	Syracuse	35288:00:00	27	49	5	9	5	9	64	7	19	26	5	6	4	1	13	1
939004	3/23/12	812	Xavier	35288:00:00	24	56	3	15	19	24	70	11	18	29	10	10	7	4	15	51	Baylor	35288:00:00	29	57	5	15	12	14	75	10	25	35	21	13	7	3	17	1
938670	3/23/12	519	Ohio	35313:00:00	23	71	12	32	7	8	65	7	23	30	17	13	13	3	22	457	North Carolina	35313:00:00	26	65	7	22	14	24	73	22	41	63	18	24	4	8	13	1
938770	3/23/12	306	Indiana	35288:00:00	36	69	5	18	13	17	90	12	19	31	16	8	3	2	27	334	Kentucky	35288:00:00	31	64	5	10	35	37	102	15	24	39	12	6	3	4	18	1
938730	3/23/12	490	North Carolina St.	35288:00:00	19	67	6	21	13	17	57	21	26	47	10	14	7	6	17	328	Kansas	35288:00:00	24	64	1	14	11	20	60	20	30	50	13	14	9	11	14	1
939614	3/24/12	235	Florida	35288:00:00	24	48	8	20	12	18	68	6	26	32	17	14	4	3	15	367	Louisville	35288:00:00	27	60	6	16	12	15	72	8	22	30	11	6	6	3	21	1
939933	3/24/12	518	Ohio St.	35288:00:00	21	51	4	13	31	42	77	14	25	39	10	12	4	3	20	688	Syracuse	35288:00:00	22	53	6	16	20	25	70	8	18	26	9	12	6	7	29	1
940935	3/25/12	51	Baylor	35288:00:00	25	64	4	14	16	19	70	16	18	34	15	14	5	5	32	334	Kentucky	35288:00:00	24	45	4	9	30	44	82	8	24	32	15	13	9	9	18	1
941096	3/25/12	328	Kansas	35288:00:00	29	63	4	14	18	24	80	11	30	41	14	8	9	3	16	457	North Carolina	35288:00:00	28	64	2	17	9	12	67	8	27	35	18	10	5	6	17	1
957612	3/31/12	367	Louisville	35288:00:00	24	69	4	11	9	13	61	19	21	40	7	12	5	4	16	334	Kentucky	35288:00:00	28	49	2	7	11	20	69	6	27	33	9	14	7	7	14	1
957564	3/31/12	518	Ohio St.	35288:00:00	20	59	8	22	14	15	62	10	20	30	11	12	7	7	17	328	Kansas	35288:00:00	25	56	3	11	11	14	64	12	30	42	14	17	5	8	15	1
964250	4/2/12	328	Kansas	35288:00:00	22	62	5	11	10	15	59	11	24	35	9	9	6	5	16	334	Kentucky	35288:00:00	23	56	6	14	15	21	67	12	31	43	12	11	4	11	15	1
