game_id	game_date	site	team_id	team_name	team_minutes	team_fgm	team_fga	team_three_fgm	team_three_fga	team_ft	team_fta	team_pts	team_offreb	team_defreb	team_totreb	team_ast	team_to	team_stl	team_blk	team_fouls
642134	01/02/2012	Home	624	Sam Houston St.	200:00	27	63	1	11	28	45	83	23	35	58	17	14	11	2	21
631450	12/21/2011	Away	402	McNeese St.	200:00	24	58	6	19	8	14	62	12	18	30	8	18	4	2	21
631450	12/21/2011	Home	472	New Mexico St.	200:00	29	50	6	14	18	33	82	10	26	36	13	17	8	1	14
523054	11/11/2011	Away	28755	FGCU	200:00	27	44	6	14	12	19	72	8	22	30	17	29	8	3	21
523054	11/11/2011	Home	698	TCU	200:00	27	55	4	18	15	21	73	9	15	24	17	16	10	5	17
523052	11/11/2011	Away	683	Stony Brook	200:00	26	62	5	20	9	15	66	16	10	26	8	16	5	1	20
523052	11/11/2011	Home	306	Indiana	200:00	34	52	7	14	21	24	96	8	24	32	21	14	9	2	14
733470	02/06/2012	Away	2915	Wofford	200:00	24	60	6	17	0	1	54	11	22	33	10	11	3	2	14
733470	02/06/2012	Home	173	Davidson	200:00	28	62	7	14	13	16	76	14	26	40	15	6	6	4	11
629397	12/20/2011	Away	670	Texas St.	200:00	37	81	2	17	8	10	84	18	17	35	16	14	11	0	22
629397	12/20/2011	Home	361	LIU Brooklyn	200:00	36	57	11	22	17	22	100	7	28	35	26	22	5	2	18
629390	12/20/2011	Away	295	Idaho	225:00	26	54	8	18	18	30	78	12	31	43	18	16	2	4	19
629390	12/20/2011	Home	810	Wright St.	225:00	30	66	7	22	13	18	80	10	20	30	10	9	5	0	26
697996	01/21/2012	Away	647	South Carolina St.	200:00	16	57	0	11	21	30	53	15	32	47	5	19	5	6	17
697996	01/21/2012	Home	632	Savannah St.	200:00	32	66	14	26	5	15	83	9	29	38	20	10	11	6	23
635510	12/28/2011	Away	439	Monmouth	200:00	18	59	5	20	13	19	54	13	24	37	8	11	11	0	17
635510	12/28/2011	Home	342	Lafayette	200:00	22	50	14	31	11	18	69	8	32	40	19	20	7	4	19
635511	12/28/2011	Away	352	Lehigh	200:00	22	46	8	18	24	32	76	7	23	30	12	13	6	2	15
635511	12/28/2011	Home	617	Saint Peter's	200:00	29	60	4	17	5	10	67	12	20	32	16	12	8	1	25
697993	01/21/2012	Away	28600	Lipscomb	200:00	25	52	15	26	8	12	73	9	24	33	18	16	3	3	14
697993	01/21/2012	Home	198	East Tenn. St.	200:00	26	70	5	25	8	13	65	24	22	46	11	13	9	5	14
550250	11/20/2011	Away	754	Washington St.	200:00	28	50	3	9	24	34	83	4	24	28	16	17	12	5	25
550250	11/20/2011	Home	551	Portland	200:00	24	60	5	21	20	28	73	16	23	39	11	20	10	1	25
749309	02/14/2012	Away	180	Delaware	200:00	23	51	6	14	19	22	71	9	28	37	12	11	7	6	22
749309	02/14/2012	Home	283	Hofstra	200:00	16	57	6	18	19	26	57	15	21	36	9	10	6	3	20
749308	02/14/2012	Away	563	Radford	200:00	21	56	8	25	12	18	62	7	21	28	10	9	6	2	20
749308	02/14/2012	Home	19651	High Point	200:00	22	49	7	15	20	26	71	8	32	40	12	14	3	6	17
598675	12/07/2011	Away	156	Colorado St.	200:00	24	59	4	11	12	17	64	13	21	34	11	15	3	1	20
598675	12/07/2011	Home	193	Duke	200:00	31	55	7	21	18	29	87	9	25	34	21	9	8	9	15
627130	12/19/2011	Away	664	Southern Miss.	200:00	19	56	8	24	18	27	64	18	17	35	9	10	5	1	20
627130	12/19/2011	Home	28	Arizona St.	200:00	20	41	5	12	16	19	61	5	23	28	13	14	3	6	22
673631	01/12/2012	Away	695	UT Martin	200:00	21	49	2	16	11	18	55	4	18	22	6	11	5	2	18
673631	01/12/2012	Home	201	Eastern Ill.	200:00	25	50	7	14	11	17	68	10	28	38	16	16	5	2	19
673630	01/12/2012	Away	81	Bryant	200:00	20	53	5	19	16	27	61	10	22	32	11	11	3	3	21
673630	01/12/2012	Home	748	Wagner	200:00	29	66	6	21	14	22	78	18	28	46	17	9	6	7	26
673633	01/12/2012	Away	315	Jacksonville St.	200:00	20	52	2	9	13	22	55	11	21	32	10	20	8	2	26
673633	01/12/2012	Home	454	Murray St.	200:00	20	48	2	11	24	35	66	10	26	36	13	15	10	5	16
673637	01/12/2012	Away	202	Eastern Ky.	200:00	28	57	9	26	0	5	65	10	17	27	17	13	6	2	27
673637	01/12/2012	Home	43	Austin Peay	200:00	29	48	2	7	20	31	80	11	22	33	16	13	8	4	12
671250	01/11/2012	Away	31	Arkansas	200:00	24	61	6	19	9	17	63	13	13	26	13	13	13	1	27
671250	01/11/2012	Home	433	Ole Miss	200:00	26	52	0	7	19	26	71	18	30	48	15	23	2	4	17
536611	11/13/2011	Neutral	667	Southern Utah	200:00	39	59	7	14	10	13	95	9	17	26	29	11	7	1	22
536611	11/13/2011	Neutral	81	Bryant	200:00	26	46	8	18	18	27	78	9	13	22	7	19	4	2	20
536610	11/12/2011	Neutral	81	Bryant	200:00	27	63	13	36	3	8	70	13	24	37	19	13	7	4	13
536610	11/12/2011	Neutral	108	UC Davis	200:00	22	55	14	29	5	9	63	9	24	33	16	19	8	2	14
878272	03/10/2012	Neutral	157	Colorado	200:00	19	50	5	13	10	16	53	10	27	37	6	9	6	2	15
878272	03/10/2012	Neutral	29	Arizona	200:00	18	49	5	19	10	18	51	7	22	29	6	7	4	2	14
627390	12/19/2011	Away	551	Portland	200:00	24	51	5	14	14	21	67	12	17	29	9	16	7	2	27
627390	12/19/2011	Home	732	Utah	200:00	22	44	4	15	24	35	72	9	18	27	14	12	7	4	16
639671	12/31/2011	Away	732	Utah	200:00	12	53	2	23	7	9	33	10	18	28	7	12	4	0	13
639671	12/31/2011	Home	157	Colorado	200:00	24	50	12	25	13	17	73	12	32	44	15	12	6	6	16
639670	12/29/2011	Away	528	Oregon St.	200:00	33	66	5	17	9	17	80	11	22	33	13	13	6	4	18
639670	12/29/2011	Home	756	Washington	200:00	37	72	4	18	17	20	95	12	26	38	15	9	5	5	19
531490	11/12/2011	Away	0	Spring Hill	200:00	14	39	3	6	10	12	41	5	13	18	8	23	3	1	17
531490	11/12/2011	Home	664	Southern Miss.	200:00	28	59	9	25	11	13	76	19	21	40	16	17	8	3	16
554370	11/21/2011	Neutral	694	Tennessee	200:00	24	58	0	8	19	24	67	10	24	34	9	12	7	3	24
554370	11/21/2011	Neutral	193	Duke	200:00	26	54	7	18	18	27	77	9	28	37	11	13	5	2	18
930890	03/20/2012	Away	529	Oregon	200:00	31	69	7	25	17	22	86	14	22	36	17	7	3	3	24
930890	03/20/2012	Home	756	Washington	200:00	28	62	7	19	27	35	90	16	24	40	17	8	2	4	19
824070	03/03/2012	Away	756	Washington	200:00	27	62	9	22	6	11	69	12	23	35	20	14	10	1	19
824070	03/03/2012	Home	110	UCLA	200:00	27	58	6	18	15	21	75	12	26	38	15	14	9	4	12
586511	12/03/2011	Away	30043	La Sierra	200:00	16	56	1	11	12	14	45	9	21	30	11	21	5	1	19
586511	12/03/2011	Home	370	Loyola Marymount	200:00	32	72	10	32	13	19	87	21	31	52	23	16	12	5	13
865890	03/08/2012	Neutral	9	UAB	200:00	17	58	6	23	14	22	54	16	21	37	10	7	6	0	21
865890	03/08/2012	Neutral	128	UCF	200:00	23	46	5	15	13	18	64	6	25	31	13	13	4	5	16
827251	03/03/2012	Away	196	East Carolina	200:00	24	50	4	15	14	17	66	11	28	39	16	14	7	4	20
827251	03/03/2012	Home	718	Tulane	200:00	17	45	4	20	11	18	49	5	17	22	10	13	3	2	16
650490	01/04/2012	Away	719	Tulsa	225:00	28	59	0	5	13	16	69	11	20	31	11	16	9	0	22
650490	01/04/2012	Home	288	Houston	225:00	21	45	2	4	26	35	70	9	23	32	7	21	7	6	20
698419	01/21/2012	Away	101	CSUN	200:00	12	52	0	10	30	36	54	13	15	28	8	11	4	5	21
698419	01/21/2012	Home	90	Cal Poly	200:00	34	56	15	21	17	24	100	12	33	45	18	13	7	3	27
723652	02/01/2012	Away	219	Evansville	200:00	41	68	3	9	7	13	92	15	25	40	31	10	11	0	21
723652	02/01/2012	Home	72	Bradley	200:00	20	49	5	14	17	24	62	9	16	25	13	18	3	4	17
605519	12/10/2011	Away	136	Chicago St.	200:00	38	75	4	12	15	20	95	18	31	49	11	21	7	4	21
605519	12/10/2011	Home	176	DePaul	200:00	35	76	14	31	18	28	102	17	21	38	25	15	13	9	24
564213	11/26/2011	Away	440	Montana St.	200:00	24	62	8	23	11	16	67	15	18	33	7	12	7	6	22
564213	11/26/2011	Home	295	Idaho	200:00	24	46	7	19	21	32	76	10	25	35	11	12	5	6	13
564210	11/26/2011	Away	731	Utah St.	200:00	26	45	13	19	10	16	75	6	23	29	21	16	4	5	27
564210	11/26/2011	Home	294	Idaho St.	200:00	17	52	3	18	25	30	62	13	16	29	6	10	5	2	18
595577	12/06/2011	Away	741	VMI	200:00	25	68	7	30	13	20	70	11	20	31	13	9	7	4	16
595577	12/06/2011	Home	545	Pittsburgh	200:00	35	73	13	33	14	18	97	22	38	60	24	14	3	4	20
605513	12/10/2011	Away	361	LIU Brooklyn	200:00	18	49	2	13	15	23	53	11	30	41	8	23	4	2	17
605513	12/10/2011	Home	158	Columbia	200:00	24	60	4	19	11	16	63	10	24	34	14	12	13	5	21
692862	01/19/2012	Away	301	Illinois	200:00	17	49	7	22	11	13	52	12	20	32	14	14	5	3	15
692862	01/19/2012	Home	539	Penn St.	200:00	20	49	4	10	10	13	54	11	20	31	14	12	6	5	16
605515	12/10/2011	Away	77	BYU	200:00	19	49	9	27	14	19	61	10	31	41	15	10	2	7	19
605515	12/10/2011	Home	732	Utah	200:00	14	52	3	17	11	18	42	11	24	35	6	10	4	4	19
605514	12/10/2011	Away	407	Mercy	200:00	24	51	5	14	16	23	69	10	30	40	7	30	5	2	21
605514	12/10/2011	Home	393	UMES	200:00	35	74	9	21	16	26	95	15	21	36	23	12	18	4	21
692867	01/19/2012	Away	746	Virginia	200:00	28	58	5	16	9	13	70	12	33	45	14	8	3	5	16
692867	01/19/2012	Home	255	Georgia Tech	200:00	14	48	1	15	9	19	38	5	17	22	4	6	5	4	17
565031	11/26/2011	Neutral	769	Western Caro.	200:00	24	58	7	20	7	16	62	17	27	44	17	18	10	2	18
565031	11/26/2011	Neutral	228	Florida A&M;	200:00	16	48	6	19	8	17	46	11	20	31	8	21	9	3	17
565030	11/23/2011	Away	219	Evansville	200:00	28	53	5	12	14	24	75	8	20	28	18	19	7	4	29
565030	11/23/2011	Home	302	Ill.-Chicago	200:00	25	51	9	13	20	37	79	17	23	40	15	23	8	3	22
563931	11/26/2011	Away	551	Portland	200:00	23	61	11	23	6	8	63	13	26	39	14	17	1	2	24
563931	11/26/2011	Home	334	Kentucky	200:00	28	62	7	17	24	35	87	13	25	38	20	4	12	9	10
606180	12/10/2011	Away	473	New Mexico	200:00	13	39	3	15	15	20	44	12	24	36	8	24	9	1	12
606180	12/10/2011	Home	657	Southern California	200:00	17	51	4	14	3	5	41	9	14	23	7	15	8	3	20
619393	12/17/2011	Away	563	Radford	200:00	26	67	7	20	11	21	70	20	18	38	12	17	6	2	17
619393	12/17/2011	Home	140	Cincinnati	200:00	38	63	10	21	15	20	101	9	25	34	20	11	9	8	17
798830	02/28/2012	Away	302	Ill.-Chicago	200:00	18	55	6	22	13	16	55	10	23	33	6	15	12	3	23
798830	02/28/2012	Home	797	Milwaukee	200:00	22	51	11	25	13	24	68	12	28	40	13	19	9	4	14
587131	12/03/2011	Away	148	Cleveland St.	200:00	24	54	3	12	15	19	66	15	17	32	14	18	10	4	19
587131	12/03/2011	Home	184	Detroit	200:00	20	43	1	13	20	22	61	6	17	23	10	19	6	7	18
679288	01/14/2012	Away	440	Montana St.	200:00	30	53	8	16	6	14	74	7	25	32	21	22	8	5	24
679288	01/14/2012	Home	501	Northern Ariz.	200:00	24	59	3	15	21	25	72	14	22	36	19	17	12	3	16
679283	01/14/2012	Away	678	Stetson	200:00	24	54	15	33	8	11	71	9	17	26	18	19	8	3	18
679283	01/14/2012	Home	14927	Belmont	200:00	32	59	5	22	15	18	84	13	22	35	22	16	10	2	14
679280	01/14/2012	Away	207	Eastern Wash.	200:00	22	56	12	34	14	18	70	13	19	32	17	13	6	1	24
679280	01/14/2012	Home	502	Northern Colo.	200:00	20	35	6	11	25	40	71	5	24	29	13	16	7	2	20
534610	11/15/2011	Away	14927	Belmont	200:00	26	67	6	20	23	29	81	18	24	42	13	18	7	1	27
534610	11/15/2011	Home	404	Memphis	200:00	34	58	7	14	22	34	97	5	24	29	20	9	7	7	20
752170	02/15/2012	Away	502	Northern Colo.	200:00	27	55	10	16	12	17	76	12	20	32	15	17	10	1	22
752170	02/15/2012	Home	207	Eastern Wash.	200:00	24	50	11	27	20	27	79	9	20	29	14	15	6	7	17
707766	01/25/2012	Away	62	Binghamton	200:00	27	62	1	9	13	15	68	12	19	31	13	10	10	4	16
707766	01/25/2012	Home	14	Albany (NY)	200:00	26	56	6	15	16	22	74	15	25	40	8	15	5	2	14
707765	01/25/2012	Away	768	West Virginia	200:00	23	65	5	22	11	19	62	22	22	44	14	14	6	4	16
707765	01/25/2012	Home	603	St. John's (NY)	200:00	31	64	4	12	12	16	78	15	25	40	17	13	6	7	16
707764	01/25/2012	Away	539	Penn St.	200:00	20	64	5	16	9	16	54	13	22	35	7	10	4	2	26
707764	01/25/2012	Home	518	Ohio St.	200:00	25	50	4	11	24	34	78	8	35	43	16	13	1	8	17
575450	11/29/2011	Away	509	Northwestern	200:00	31	56	5	14	9	14	76	8	24	32	15	13	11	4	19
575450	11/29/2011	Home	255	Georgia Tech	200:00	23	54	2	11	12	19	60	12	18	30	15	17	7	2	13
823403	03/03/2012	Away	648	South Carolina	200:00	18	49	6	20	13	18	55	7	27	34	7	10	4	6	24
823403	03/03/2012	Home	257	Georgia	200:00	19	50	6	18	23	34	67	12	26	38	12	8	7	7	13
823402	03/03/2012	Away	365	LSU	200:00	17	50	9	17	9	17	52	10	24	34	13	17	7	2	23
823402	03/03/2012	Home	37	Auburn	200:00	20	47	4	16	23	31	67	7	29	36	11	10	8	1	19
734552	02/08/2012	Away	127	Central Conn. St.	200:00	15	56	3	14	11	12	44	9	21	30	7	13	5	2	16
734552	02/08/2012	Home	562	Quinnipiac	200:00	28	60	5	12	11	17	72	16	33	49	15	12	7	4	13
540070	11/17/2011	Away	603	St. John's (NY)	200:00	24	47	3	8	21	30	72	12	21	33	9	17	5	3	20
540070	11/17/2011	Home	29	Arizona	200:00	25	60	14	29	17	21	81	16	18	34	18	10	7	3	25
941130	03/25/2012	Away	514	Oakland	200:00	26	71	13	35	16	22	81	14	20	34	14	6	5	1	24
941130	03/25/2012	Home	731	Utah St.	200:00	37	58	12	16	19	25	105	5	34	39	26	11	3	4	20
704151	01/23/2012	Away	432	Mississippi Val.	225:00	24	63	7	16	22	27	77	18	29	47	10	14	8	2	22
704151	01/23/2012	Home	699	Texas Southern	225:00	22	57	9	22	16	24	69	11	25	36	13	13	7	12	19
828230	03/03/2012	Neutral	482	Niagara	200:00	23	57	10	21	17	24	73	12	13	25	14	8	5	4	22
828230	03/03/2012	Neutral	369	Loyola Maryland	200:00	29	46	5	10	23	29	86	10	23	33	15	11	5	5	21
876050	03/10/2012	Neutral	235	Florida	200:00	29	60	11	22	2	2	71	7	18	25	18	8	3	1	15
876050	03/10/2012	Neutral	334	Kentucky	200:00	27	60	5	17	15	20	74	16	23	39	14	6	5	4	8
640472	01/01/2012	Away	140	Cincinnati	200:00	26	65	11	27	3	6	66	15	15	30	14	8	11	5	15
640472	01/01/2012	Home	545	Pittsburgh	200:00	23	56	5	19	12	15	63	18	26	44	14	17	1	5	13
608131	12/10/2011	Away	624	Sam Houston St.	200:00	18	41	7	18	7	12	50	7	21	28	8	21	7	1	19
608131	12/10/2011	Home	497	North Texas	200:00	19	55	3	17	12	18	53	18	19	37	7	15	10	3	16
803230	02/29/2012	Away	236	Fordham	200:00	25	79	4	23	4	10	58	17	23	40	11	6	8	10	18
803230	02/29/2012	Home	572	Rhode Island	200:00	27	63	5	19	19	27	78	17	41	58	14	11	5	5	13
918353	03/18/2012	Away	758	Weber St.	225:00	25	65	6	23	22	24	78	9	22	31	8	10	6	5	23
918353	03/18/2012	Home	370	Loyola Marymount	225:00	27	64	9	23	21	27	84	16	32	48	14	17	3	5	17
687970	01/17/2012	Away	115	Campbell	200:00	22	50	5	13	5	15	54	11	36	47	13	18	2	4	16
687970	01/17/2012	Home	792	Winthrop	200:00	17	57	5	22	12	22	51	11	25	36	10	8	10	3	18
639070	12/29/2011	Away	0	Spring Hill	200:00	18	45	1	9	4	9	41	5	23	28	10	22	10	0	17
639070	12/29/2011	Home	366	Louisiana Tech	200:00	25	64	10	29	9	19	69	23	25	48	14	16	11	4	14
737110	02/09/2012	Away	370	Loyola Marymount	200:00	25	49	10	19	16	24	76	11	22	33	13	14	7	3	15
737110	02/09/2012	Home	551	Portland	200:00	23	54	7	22	9	11	62	9	14	23	16	13	4	3	18
638245	12/30/2011	Away	774	Western Mich.	200:00	28	71	6	13	8	11	70	13	15	28	12	14	8	2	26
638245	12/30/2011	Home	193	Duke	200:00	34	63	14	27	28	35	110	17	33	50	22	15	10	12	16
740309	02/11/2012	Away	472	New Mexico St.	200:00	30	54	7	11	13	21	80	11	23	34	16	10	9	4	15
740309	02/11/2012	Home	731	Utah St.	200:00	26	52	10	20	7	13	69	7	14	21	20	10	4	4	16
740658	02/11/2012	Away	275	Harvard	200:00	25	56	5	18	7	11	62	8	22	30	11	7	4	6	22
740658	02/11/2012	Home	554	Princeton	200:00	25	50	3	11	17	24	70	7	25	32	15	7	2	3	15
740656	02/11/2012	Away	416	Michigan St.	200:00	21	52	4	16	12	16	58	12	25	37	8	16	5	4	17
740656	02/11/2012	Home	518	Ohio St.	200:00	14	53	2	15	18	22	48	14	20	34	6	15	7	2	13
740654	02/11/2012	Away	342	Lafayette	200:00	25	57	11	26	17	24	78	5	17	22	12	5	6	1	24
740654	02/11/2012	Home	83	Bucknell	200:00	30	52	7	14	23	29	90	9	30	39	15	10	3	2	18
545144	11/19/2011	Away	1071	Emporia St.	200:00	16	45	7	19	6	14	45	6	20	26	8	12	3	1	22
545144	11/19/2011	Home	669	Missouri St.	200:00	24	52	9	23	14	21	71	10	27	37	16	9	3	0	15
545143	11/19/2011	Away	2711	North Florida	200:00	23	57	8	21	8	14	62	18	19	37	14	13	3	2	20
545143	11/19/2011	Home	415	Miami (FL)	200:00	24	54	7	18	20	26	75	15	20	35	13	8	5	8	15
588110	12/04/2011	Away	0	Mid-Continent	200:00	20	45	5	18	12	18	57	9	21	30	12	25	9	5	30
588110	12/04/2011	Home	444	Morehead St.	200:00	25	61	11	23	22	34	83	24	20	44	18	16	11	3	21
632453	12/22/2011	Away	500	Northeastern	200:00	23	60	4	18	9	11	59	9	19	28	7	10	8	5	15
632453	12/22/2011	Home	490	North Carolina St.	200:00	33	64	11	20	11	12	88	13	28	41	24	10	2	6	15
653446	01/05/2012	Away	651	South Fla.	200:00	24	52	6	15	20	22	74	10	28	38	12	8	2	4	19
653446	01/05/2012	Home	739	Villanova	200:00	20	53	4	20	13	18	57	7	19	26	9	6	3	2	21
653448	01/05/2012	Away	497	North Texas	225:00	28	67	3	13	19	23	78	15	26	41	11	19	15	5	21
653448	01/05/2012	Home	646	South Ala.	225:00	24	59	8	23	17	31	73	18	25	43	12	24	10	6	21
760291	02/18/2012	Away	157	Colorado	200:00	19	53	2	11	15	19	55	11	35	46	10	12	3	3	8
760291	02/18/2012	Home	732	Utah	200:00	20	56	6	19	2	3	48	2	26	28	12	7	5	2	12
714670	01/28/2012	Away	575	Richmond	200:00	13	49	6	22	15	23	47	9	18	27	7	8	5	3	15
714670	01/28/2012	Home	596	St. Bonaventure	200:00	22	48	2	11	16	21	62	11	32	43	13	12	5	3	21
714672	01/28/2012	Away	148	Cleveland St.	200:00	27	61	8	15	5	10	67	14	28	42	19	13	11	4	16
714672	01/28/2012	Home	817	Youngstown St.	200:00	17	55	4	24	9	16	47	11	20	31	10	15	6	6	12
714678	01/28/2012	Away	158	Columbia	200:00	19	52	4	22	18	25	60	12	25	37	10	14	7	0	18
714678	01/28/2012	Home	167	Cornell	200:00	22	53	9	26	12	16	65	8	25	33	15	14	8	2	18
878510	03/10/2012	Neutral	400	Massachusetts	200:00	26	62	8	23	20	28	80	19	21	40	11	10	8	1	23
878510	03/10/2012	Neutral	596	St. Bonaventure	200:00	28	55	7	18	21	31	84	12	22	34	16	10	5	4	23
594231	12/05/2011	Away	0	Allen	200:00	22	69	6	23	15	19	65	23	25	48	10	28	10	3	24
594231	12/05/2011	Home	228	Florida A&M;	200:00	39	71	5	18	11	31	94	18	25	43	16	16	25	12	17
759370	02/18/2012	Away	2699	IUPUI	200:00	27	45	5	10	25	31	84	8	21	29	10	9	2	4	17
759370	02/18/2012	Home	483	Nicholls St.	200:00	27	52	8	21	18	26	80	7	14	21	14	6	2	2	22
919970	03/18/2012	Away	381	Manhattan	200:00	24	54	1	11	8	14	57	15	20	35	6	20	4	6	15
919970	03/18/2012	Home	220	Fairfield	200:00	31	61	2	8	5	13	69	14	18	32	22	10	14	3	17
929170	11/16/2011	Away	0	Webber Int'l	200:00	20	53	5	17	5	10	50	7	21	28	12	20	7	1	16
929170	11/16/2011	Home	647	South Carolina St.	200:00	28	64	4	15	9	15	69	18	31	49	10	17	17	4	14
865592	03/08/2012	Neutral	277	Hawaii	200:00	26	59	2	10	18	30	72	13	28	41	15	7	6	1	21
865592	03/08/2012	Neutral	295	Idaho	200:00	23	52	6	16	18	25	70	6	27	33	16	12	4	5	21
561795	11/25/2011	Neutral	234	Florida St.	200:00	17	47	3	8	4	10	41	6	24	30	5	16	13	7	21
561795	11/25/2011	Neutral	275	Harvard	200:00	12	44	5	19	17	24	46	11	29	40	9	17	10	1	17
635233	12/28/2011	Away	346	Lamar	200:00	25	65	2	12	12	15	64	14	22	36	9	15	12	5	21
635233	12/28/2011	Home	334	Kentucky	200:00	26	53	7	14	27	33	86	10	26	36	15	17	4	10	13
635231	12/28/2011	Away	0	Huston-Tillotson	200:00	15	64	3	20	14	23	47	14	20	34	6	19	6	1	24
635231	12/28/2011	Home	670	Texas St.	200:00	34	61	10	26	21	28	99	12	41	53	18	16	4	7	20
726140	02/02/2012	Away	498	La.-Monroe	200:00	22	58	4	13	16	25	64	13	20	33	7	10	9	2	17
726140	02/02/2012	Home	30	Arkansas St.	200:00	23	49	10	23	16	22	72	7	26	33	15	11	4	4	17
726144	02/02/2012	Away	579	Robert Morris	200:00	24	56	6	21	15	20	69	9	16	25	13	17	8	5	27
726144	02/02/2012	Home	748	Wagner	200:00	20	41	6	14	34	40	80	8	26	34	11	16	8	3	21
670393	01/11/2012	Away	500	Northeastern	200:00	23	50	3	13	15	21	64	10	17	27	14	10	8	2	16
670393	01/11/2012	Home	283	Hofstra	200:00	24	48	3	10	11	17	62	8	20	28	17	16	6	4	16
605741	12/10/2011	Away	352	Lehigh	200:00	23	59	8	22	16	20	70	12	23	35	7	13	8	2	18
605741	12/10/2011	Home	748	Wagner	200:00	27	53	4	15	11	13	69	4	25	29	15	12	8	4	16
605742	12/10/2011	Away	518	Ohio St.	200:00	24	62	5	17	14	18	67	14	16	30	12	15	8	0	22
605742	12/10/2011	Home	328	Kansas	200:00	28	48	9	17	13	20	78	6	25	31	18	18	6	2	16
562870	11/22/2011	Neutral	96	Fresno St.	200:00	24	58	8	28	23	30	79	13	20	33	14	15	9	0	27
562870	11/22/2011	Neutral	706	UTSA	200:00	26	52	7	21	24	31	83	9	24	33	14	14	5	2	22
773130	02/21/2012	Away	683	Stony Brook	200:00	26	42	8	16	14	18	74	6	29	35	9	9	1	2	16
773130	02/21/2012	Home	272	Hartford	200:00	16	52	11	30	7	9	50	7	12	19	13	7	4	0	16
535131	11/15/2011	Away	27	Appalachian St.	200:00	25	64	5	27	13	18	68	23	23	46	16	29	5	3	26
